text,link
"MEXICO CITY — Guatemala will move its embassy in Israel to Jerusalem from Tel Aviv, its president announced on Sunday, becoming the first nation to follow President Trump’s lead in ordering the change, which has been widely criticized around the world. President Jimmy Morales announced the decision in a post on his official Facebook account, saying he had decided to move the embassy after speaking with Prime Minister Benjamin Netanyahu of Israel. “We spoke of the excellent relations we have had since Guatemala supported the creation of the state of Israel,” Mr. Morales wrote. “One of the most important issues was the return of the Guatemalan Embassy to Jerusalem.” No other country has its embassy for Israel in Jerusalem, although the Czech Republic and Romania are said to be contemplating such a move. Mr. Trump upended decades of American policy with his decision on Jerusalem, aggravating an emotional issue that has festered since the 1967 Arab-Israeli war, when the Israelis occupied the entire city. The consensus of international law is that Jerusalem’s status is unresolved, that claims of sovereignty by Israel are invalid and that the issue must be settled in negotiations between the Israelis and the Palestinians. ",https://www.nytimes.com/2017/12/24/world/americas/guatemala-jerusalem-israel-embassy.html?searchResultPosition=98
"To the Editor: Stephen Mihm is entirely accurate in his assessment of P. T. Barnum and in his rejection of the common comparison with Donald Trump (“No, Trump Is Not P. T. Barnum,” Op-Ed, Dec. 20). As a showman Barnum was willing to stretch the truth for a public that loved what used to be called “bunk.” But as an original trustee of Tufts University he also endowed its Barnum Museum of Natural History, which opened in 1884. Later additions and more support from Barnum would add biological laboratories and classrooms to what became a center of scientific study on campus. Barnum knew the difference between bunk and science, and he did his best to sustain both. (And, yes, there was room for what remained of Jumbo the elephant in the museum.) JOSEPH BUTWIN, SEATTLE The writer is a professor of 19th-century English literature at the University of Washington. ",https://www.nytimes.com/2017/12/24/opinion/letters/trump-p-t-barnum.html?searchResultPosition=108
"The Israeli intelligence service asked the great psychologist Daniel Kahneman for help in the 1970s, and Kahneman came back with a suggestion: Get rid of the classic intelligence report. It allows leaders to justify any conclusion they want, Kahneman said. In its place, he suggested giving the leaders estimated probabilities of events. The intelligence service did so, and an early report concluded that one scenario would increase the chance of full-scale war with Syria by 10 percent. Seeing the number, a top official was relieved. “Ten percent increase?” he said. “That is a small difference.” Kahneman was horrified (as Michael Lewis recounts in his book “The Undoing Project”). A 10 percent increase in the chance of catastrophic war was serious. Yet the official decided that 10 wasn’t so different from zero. Looking back years later, Kahneman said: “No one ever made a decision because of a number. They need a story.” His change of heart is good way to introduce my ritual self-criticism. There is a burgeoning tradition in which columnists devote a year-end column to the errors of our ways. The journalist Dave Weigel calls it “pundit accountability.” I’ll start with some back story: Like the pre-1970s Israeli Army, the news business of old didn’t have much use for probabilities, outside of the weather report. These days, though, probabilities pop up all over. ",https://www.nytimes.com/2017/12/24/opinion/2017-wrong-numbers.html?searchResultPosition=100
"WARSAW — It is 3:30 p.m. on a Saturday and the sun is already setting over Warsaw. The hours of daylight here are dictated by the tilt of the Earth, Poland’s position in the Northern Hemisphere and the time of year. But the early time of the sunset is the result of something else. Poland’s fierce desire to be part of Europe after breaking through the Soviet Iron Curtain. For decades, the Soviet Union was on permanent daylight saving time, its clock constantly racing ahead of the sun. The Poles did not want to be told by the Russians when the day would end. Even if it meant putting up with darkness in the afternoon, they would rather be on European time because it meant being part of the European Union. But last week, Poland challenged the very notion of what it means to be part of the bloc when the country pushed ahead with controversial measures to overhaul its judicial system and essentially put the courts under the control of the governing party. The action set off unprecedented censure from the European Union. For the first time, the European Commission, the bloc’s executive arm, used the most powerful threat in its arsenal to try to stop the measure, invoking Article 7 of the European Union treaty, which could strip Poland of its voting rights. It accused the government of trying to undermine core democratic values. President Andrzej Duda signed the measures into law anyway. This is still a nation, however, that wants to stand with the West. Even though the governing party has denounced the European Union’s officials in Brussels as elitist and condescending, it relies on the financial support that membership brings and continues to deepen its military ties with other NATO nations. ",https://www.nytimes.com/2017/12/25/world/europe/poland-eu-judicial-laws.html?searchResultPosition=86
"Many of us came into 2017 expecting the worst. And in many ways, the worst is what we got. Donald Trump has been every bit as horrible as one might have expected; he continues, day after day, to prove himself utterly unfit for office, morally and intellectually. And the Republican Party — including so-called moderates — turns out, if anything, to be even worse than one might have expected. At this point it’s evidently composed entirely of cynical apparatchiks, willing to sell out every principle — and every shred of their own dignity — as long as their donors get big tax cuts. Meanwhile, conservative media have given up even the pretense of doing real reporting, and become blatant organs of ruling-party propaganda. Yet I’m ending this year with a feeling of hope, because tens of millions of Americans have risen to the occasion. The U.S. may yet become another Turkey or Hungary — a state that preserves the forms of democracy but has become an authoritarian regime in practice. But it won’t happen as easily or as quickly as many of us had feared. Early this year the commentator David Frum warned that the slide into authoritarianism would be unstoppable “if people retreat into private life, if critics grow quieter, if cynicism becomes endemic.” But so far that hasn’t happened. What we’ve seen instead is the emergence of a highly energized resistance. That resistance made itself visible literally the day after Trump took office, with the huge women’s marches that took place on Jan. 21, dwarfing the thin crowds at the inauguration. If American democracy survives this terrible episode, I vote that we make pink pussy hats the symbol of our delivery from evil. The resistance continued with the town hall crowds that confronted Republican legislators as they tried to repeal the Affordable Care Act. And in case anyone wondered whether the vocal anti-Trump crowds and Trump’s hugely negative polling would translate into political action, a string of special elections — capped by a giant Democratic wave in Virginia and a stunning upset in Alabama — has put such doubts to rest. ",https://www.nytimes.com/2017/12/25/opinion/america-is-not-yet-lost.html?searchResultPosition=83
"On Tuesday night CBS will air the Kennedy Center Honors, and President Trump will not be on the screen, because he declined to attend the event when it was held on Dec. 3 in Washington. What does it mean that Mr. Trump didn’t have the nerve, for a single night, to be in a room with artists who have criticized him? The president’s team claimed that he did not attend so that the artists could celebrate in peace rather than having a political distraction. But the president votes, as we all do, with his feet. Though the arts have never been neutral politically, the honoring of artists is a bipartisan ritual. The Kennedy Center was a place where the left and the right could agree that the arts occupy a central place in our culture, worthy of our attention and respect. Artists chosen for the Kennedy Center awards generally have fans on the left and the right and everywhere in between. The checkbooks of art patrons are not marked with their party affiliations. I came of age in the culture wars of the 1980s, when Ronald Reagan planned to eliminate the National Endowment for the Arts, and, instead, ended up whittling down its budget by a small percentage. Still, in 1984, before putting medals on Arthur Miller and Lena Horne among other luminaries, he reflected on the way Americans had developed “a culture that was as fertile as this new land” and had continued to innovate in arts and entertainment. “And today our nation has crowned her greatness with grace, and we gather this evening to honor five artists who have helped her to do so,” he said. I never thought I would be quoting Ronald Reagan to make an argument for the centrality of the arts in American life — but his phrase struck me, during the bizarre cultural moment we are living through: “Our nation has crowned her greatness with grace.” Mr. Trump wants “to make America great again” without dissent and without the arts; but can one truly have greatness without grace? ",https://www.nytimes.com/2017/12/25/opinion/kennedy-center-honors-trump.html?searchResultPosition=84
"At least four times in the past week, the Trump administration has linked financial support for the United Nations to compliance with American demands. First President Trump and his ambassador, Nikki R. Haley, fumed that all countries with seats on the Security Council except the United States had opposed American recognition of Jerusalem as Israel’s capital and his decision to put the United States Embassy there. Then Mr. Trump dared the General Assembly to follow the Security Council’s example. “Let them vote against us,” he said. “We will save a lot.” When the General Assembly voted 128 to 9 against the Americans, Ms. Haley said she would take names and remember them the next time the United States was asked for financial help from members who disagreed with its stance on Jerusalem. The vote against the United States, she said, would make a difference “on how we look at countries who disrespect us at the U.N.” Then on Sunday, when United Nations members reached agreement on a 2018-2019 budget of $5.4 billion, Ms. Haley issued a statement emphasizing the American role in achieving more than $285 million in cuts, along with hints of more reductions to come. ",https://www.nytimes.com/2017/12/25/world/americas/trump-united-nations-budget.html?searchResultPosition=85
"NASHVILLE — Tim Vogus, a professor at Vanderbilt University’s business school, was stoking the debate in his classroom one day this fall, asking first-year M.B.A. students about one of the most successful, and controversial, companies of the day. On the syllabus was Uber, a case study in both sensational business success and rampant corporate misbehavior. “A toxic culture might be obvious when you think about Uber,” Professor Vogus said. “But I’m an old person. What is this whole ‘bro’ thing?” There were some awkward chuckles, and then hands started popping up. “It’s carrying fraternity culture with you into adult life,” said one student, Nick Glennon. Another student, Jonathon Brangan, said, “It’s arrogance mixed with the feeling of invincibility.” “You basically have these 20-year-olds who are in charge of these companies that are worth billions of dollars,” said Monroe Stadler, 26. “And they fly too close to the sun.” An M.B.A. education is no longer just about finance, marketing, accounting and economics. As topics like sexual harassment dominate the national conversation and chief executives weigh in on the ethical and social issues of the day, business schools around the country are hastily reshaping their curriculums with case studies ripped straight from the headlines. At Vanderbilt, there are classes on Uber and “bro” culture. At Stanford, students are studying sexual harassment in the workplace. And at Harvard, the debate encompasses sexism and free speech. ",https://www.nytimes.com/2017/12/25/business/mba-business-school-ethics.html?searchResultPosition=87
"MISSISSAUGA, Ontario — Don Cherry, who can be as loud as the jackets he wears during his weekly “Coach’s Corner” segments on “Hockey Night in Canada,” was worried a year ago that he was losing his edge. He was at risk of becoming a dinosaur, droning on about hockey’s best pugilists when the N.H.L. was turning toward more skill and speed. After careful introspection, and inspiration from his wife, Cherry, 83, has roared back to being Canada’s Lion in Winter and hockey’s most outspoken voice, well into his fourth decade as a broadcaster. “Everyone on television knows more about hockey than me,” Cherry said. “But they don’t know hockey. There’s a difference. They know all the stats, they know all the players, the whole deal. But I can pick out things no one else picks out.” Cherry put himself in precarious positions as a player and as a broadcaster for his uncompromising opinions, making it a practice to thumb his nose at authority. CBC tried several times to fire him, but Cherry came back stronger. And after it was announced in 2013 that Rogers Communications would take over “Hockey Night in Canada” and his detractors predicted his demise, Cherry had another act in him. He has maintained a following of mostly male, hard-core hockey fans even amid the chorus of critics who say he is out of touch with the times. ",https://www.nytimes.com/2017/12/25/sports/hockey/don-cherry-coaches-corner.html?searchResultPosition=89
"Good morning. Here’s what you need to know: • North Korea called the latest United Nations sanctions an “act of war,” and warned that it would continue efforts “aimed at fundamentally eradicating the U.S. nuclear threats, blackmail and hostile moves.” The sanctions, proposed by the U.S. and adopted on Friday by a vote of 15 to 0, were the third round this year in a continuing effort to force the North to halt its weapons program and resume negotiations. Under the new sanctions, fuel supplies will be drastically cut, and about 100,000 North Koreans working abroad will be expelled within two years. _____ • The Myanmar military’s latest campaign of sexual violence against Rohingya women has been so brutal, a United Nations official said, it amounted to “a calculated tool of terror.” ",https://www.nytimes.com/2017/12/25/briefing/pope-francis-north-korea-jerusalem.html?searchResultPosition=90
Ping pong diplomacy or paddle ball? ,https://www.nytimes.com/2017/12/25/opinion/heng-on-trump-and-xi-jinping.html?searchResultPosition=88
"President Trump called it proof of the need to build a wall; Senator Ted Cruz said it was a “stark reminder” of insecurity along the border. To everyone, it seemed like a horrendous example of the dangers that border patrol officers face as they cover vast, remote and unforgiving territories. But a month after a middle-of-the-night incident in which one border patrol agent was killed and another, who is said to have no memory of what happened, was severely injured, no one seems to know how the men came into harm’s way off an interstate in West Texas. It was initially thought to be an attack, perhaps by migrants or drug smugglers. But the Federal Bureau of Investigation says it also was possible the men were hurt accidentally. The Culberson County Sheriff, Oscar Carrillo, who is helping with the investigation, seemed to favor that theory when he told The Dallas Morning News that the men could have been hit by a truck driving along the interstate next to where they were found. “If this was an assault, believe me, as sheriff, I’d be the first one out there emphasizing safety in our community and with our deputies, pairing them up,” he told the newspaper. “But from what I know and see, that was not the case here.” That hypothesis has angered the border agents’ union, The National Border Patrol Council, whose leadership fiercely insists that the men were attacked. Chris Cabrera, a spokesman for the organization, went as far as to call Sheriff Carrillo a “dingbat” on his weekly podcast. ",https://www.nytimes.com/2017/12/25/us/border-patrol-death-mystery.html?searchResultPosition=92
"In the months leading to the November election, the Working Families Party spent thousands of dollars aiding left-leaning Democratic candidates in dozens of races across the state, often with relatively small amounts in contests for obscure offices. There was the $663 spent on a race for trustee in the Westchester County village of Croton-on-Hudson, or the $1,549 for a candidate running for Monroe County legislator. In taking a hyper-local view of politics, the party, which considers itself to be the progressive wing of the Democratic Party, is trying to lay the groundwork for bigger things. Party officials are focusing on small local races in the hopes of grooming politicians for more high-profile offices, like state legislator or a seat in Congress, while at the same time pushing the Democratic Party to the left. They might take inspiration from the recent house of delegates election in Virginia where a Democratic candidate, Shelly Simonds, gained headlines when she appeared to have won in a recount by a single vote; ultimately, a court declared the race a tie, which will have to be decided by drawing lots. Ms. Simonds’s previous elected position? She is a member of a local school board. Closer to home, Laura Curran, a Democrat who was elected the Nassau County executive in November, in part with support from the Working Families Party, was a county legislator and before that a school board member. In New York City, Mayor Bill de Blasio, who has often worked with the party, also started out as a school board member in Brooklyn. “If you want to build a progressive pipeline of candidates you’ve got to give people some steppingstones,” said Bill Lipton, the party’s New York State director. “They have to learn how to govern. They have to develop a track record.” ",https://www.nytimes.com/2017/12/25/nyregion/working-families-party-new-york.html?searchResultPosition=93
"Jimmy Kimmel’s heartfelt monologue about health care; Louis C.K.’s apology for sexual misconduct; Kathy Griffin’s faint at the end of a two-hour-plus set after describing how a Trump joke gone awry put her on the no-fly list. The most memorable moments of the year in comedy were not funny, which is only one of the seeming paradoxes of 2017. Comedians loomed large in popular culture, the tip of the spear in the daily response to the first year of a new presidency, and yet there were strong signs that the boom is on the verge of busting. Netflix reinvigorated the stand-up special, but I’m skeptical that the streaming service’s output produced more classics than in previous years. It’s been a contradictory and uneasy 12 months, and this pointedly idiosyncratic list covers a few of the highlights. BEST COMEBACK SPECIAL This is the year Netflix threw so much money around that star comedians who hadn’t released a special in ages returned. Jerry Seinfeld released his first in 19 years. Dave Chappelle put out two new hours after a 13 year-hiatus, and he unveils two more on New Year’s Eve — that’s four specials in a single year. But no one was funnier than Norm Macdonald, whose verbally dexterous “Hitler’s Dog, Gossip & Trickery,” his first special in six years, cemented his reputation as one of the best stand-ups alive. BEST LIVE SET As soon as Leslie Jones stormed onstage at the Comedy Cellar in July, the room shrunk, her raucous energy and ferocious crowd work making you aware of the low ceilings and echoing acoustics. She ranted about sex, dished about her “Saturday Night Live” co-stars and insulted the patrons in the front row, staring them down during long dramatic pauses, ramping up the tension only to explode it with punch lines. She told some good jokes, but the best parts of this roughly 10-minute set were the riffing and the swagger that make live stand-up the most exciting art in the city. MOST HEARTBREAKING COMEDY For the last four seasons, “Nathan for You” has essentially been an inspired prank show with a mild-mannered consultant giving terrible advice to small businesses. Its star, Nathan Fielder, displayed hints of melancholy, but nothing prepared fans for his wrenching season finale, “Finding Frances.” It centered on a character from an earlier season, a Bill Gates impersonator named Bill Heath, whose lost love from childhood provides the central mystery. What went wrong? Could he get a second chance? Mr. Fielder traveled with Mr. Heath to Arkansas to track her down, while a parallel story involving Mr. Fielder and an escort he falls for, becomes an unlikely romance. The documentarian Errol Morris called it “my new favorite love story.” ",https://www.nytimes.com/2017/12/25/arts/television/leslie-jones-marc-maron-comedy-best-2017.html?searchResultPosition=94
"ROME — Pope Francis used his annual Christmas Day address on Monday to make clear his concern that serenity is sorely lacking at a time when the “winds of war” and an “outdated model of development” are taking a toll on humanity, society and the environment. Addressing a crowd from a balcony at St. Peter’s Square in Vatican City, the pope delivered his Urbi et Orbi — Latin for “to the city and the world” — benediction, which read like a litany of global conflicts and problems. But it was also an opportunity to pray for a positive turn of events, for a resuscitation of a two-state solution in the Middle East to the healing of war-torn Syria and Ukraine, for the easing of tensions on the Korean Peninsula to a return to dialogue in Venezuela. In recent days, the pope said on Twitter that a true celebration of Christmas would free the holiday from consumerism and the “worldliness that has taken it hostage!” He has urged the faithful to instead focus on the “fragile simplicity of a new-born baby. That’s where God is.” ",https://www.nytimes.com/2017/12/25/world/europe/pope-francis-christmas-message.html?searchResultPosition=95
