text,link
"President Trump boasted Tuesday evening that he had a “nuclear button” that is “much bigger” and “more powerful” than North Korea’s, again prompting fears that an errant tweet could lead to a nuclear conflict. (It is worth noting that there is no nuclear button.) The remark led to an immediate debate over whether Mr. Trump had broken Twitter’s rules and whether the platform should bar him from posting. A company spokeswoman said in an interview on Wednesday that the tweet had not violated its terms of service. The platform’s policy says that only “specific threats of violence or wishing for serious physical harm, death, or disease to an individual or group of people” constitute violations. Then, on Friday, Twitter released a new rule pertaining solely to world leaders. “Blocking a world leader from Twitter or removing their controversial Tweets, would hide important information people should be able to see and debate,” it said in its announcement. ",https://www.nytimes.com/2018/01/03/technology/twitter-trump-rules.html?searchResultPosition=69
"WASHINGTON — President Trump’s former campaign chairman, Paul Manafort, sued the special counsel on Wednesday and asked a federal court to narrow his authority, escalating Republican efforts to discredit an investigation that has stretched longer than the White House expected. The unusual move comes as Mr. Trump tries to portray the investigation as a politically motivated witch hunt that has cast a dark cloud over his administration and, in his view, the country. The president said last week that he hoped the special counsel, Robert S. Mueller III, would treat him fairly. Mr. Trump’s lawyers have advised against directly criticizing Mr. Mueller, a Republican former F.B.I. director who is regarded as one of the premier law enforcement officials of his time. But with four former Trump campaign aides facing charges and no end to the investigation in sight, some of Mr. Trump’s allies have stepped up their attacks. Mr. Manafort’s lawsuit gives voice to one of the common grievances Mr. Trump’s supporters have with Mr. Mueller: None of the charges he has brought answer the central question of his inquiry. Mr. Mueller is investigating the Russian government’s meddling in the 2016 presidential election and whether anyone close to Mr. Trump was involved. As part of that investigation, prosecutors indicted Mr. Manafort on money laundering charges related to years of foreign lobbying — but not related to Russian election interference or the Trump campaign. Mr. Manafort argued in the lawsuit that Mr. Mueller had gone too far. He sued both Mr. Mueller and Rod J. Rosenstein, the deputy attorney general, who appointed Mr. Mueller. The lawsuit said Mr. Rosenstein had improperly given Mr. Mueller the authority to investigate “anything he stumbles across while investigating, no matter how remote.” ",https://www.nytimes.com/2018/01/03/us/politics/manafort-lawsuit-mueller.html?searchResultPosition=68
"BRUSSELS — After some delay, the European Union has called the deaths of Iranians over nearly a week of protests “inexcusable,” but its members have so far pushed back against American efforts to issue a more full-throated, joint condemnation. The Europeans are especially anxious that President Trump may use the protests in Iran as a reason to reimpose United States economic sanctions on Iran, possibly killing the multilateral deal that limited the country’s nuclear program. The Europeans also suggest that Mr. Trump’s open support for the protesters in Iran risks helping the country’s religious and political hard-liners and damaging the relatively more moderate Iranian president, Hassan Rouhani. The European reluctance to side more openly with the protesters is the latest divergence of approach with the United States over a critical matter of foreign policy since Mr. Trump announced he would move the American embassy in Israel to Jerusalem. “The Europeans see an erratic response by Trump to the situation and believe that his messaging is playing right into the hands of the more radical elements in Iran, and they don’t want to add fuel to the fire,” said Ellie Geranmayeh, an Iran expert with the European Council on Foreign Relations. The nuclear deal “is in the background of all this for the Europeans and for Rouhani, too, especially given sanctions renewal in mid-January,” Ms. Geranmayeh said. ",https://www.nytimes.com/2018/01/03/world/europe/europe-iran-trump.html?searchResultPosition=76
"When Hollywood women announced that they would wear black at this Sunday’s Golden Globes in solidarity with sexual misconduct victims, it was inevitable that the plan would draw eye rolls. Popular culture’s fascination with — and derision for — the pomp and preening baked into awards shows can’t but extend to the women fixed in the cameras’ glare. Alternately revering and tearing down famous women for their red-carpet looks has become a blood sport. Any causes that actors and actresses might promote, from the carpet or the stage, can have the hollow ring of political messaging by beauty pageant contestants (with all due respect to the recent Miss Peru hopefuls who powerfully protested gender violence). Isn’t the red carpet at its heart a fashion show, a parade of the ultra-privileged, the land of “Good point, Cate, now let’s talk about that dress”? Doesn’t it perpetuate the objectification of women? Better to stay home, said the critics of Operation Black Gown: silently posturing in black would achieve exactly zilch. But then an anti-sexual-harassment action plan, impressive in its breadth and created by hundreds of powerful women in entertainment, was announced on New Year’s Day. Christened Time’s Up, the initiative includes a $14 million legal fund to help victims of sexual harassment nationwide, legislation to punish companies that tolerate it, and a push for gender equality among executives at talent agencies and studios. Asking women to wear black to the Globes was just part of Times Up’s larger vision. “A show of solidarity at an awards show is one very small piece,” said Reese Witherspoon, who spoke to the Bagger in late December about Time’s Up. “It really is a statement that women are deeply unified, we always have been, and that we stand up for those who can’t speak up.” ",https://www.nytimes.com/2018/01/03/movies/times-up-golden-globes-red-carpet.html?searchResultPosition=71
"WASHINGTON — President Trump excommunicated his onetime chief strategist, Stephen K. Bannon, from his circle on Wednesday, ending for now a partnership of convenience that transformed American politics while raising questions about the future of the nationalist-populist movement they cultivated together. The rupture came after Mr. Bannon was quoted in a new book disparaging the president’s children, asserting that Donald Trump Jr. had been “treasonous” in meeting with Russians and calling Ivanka Trump “dumb as a brick.” Mr. Trump, described by his spokeswoman as “furious, disgusted,” fired back by saying that Mr. Bannon had “lost his mind.” In a written statement, the president excoriated Mr. Bannon as a self-promoting exaggerator who had “very little to do with our historic victory” in the 2016 presidential election and was “only in it for himself.” Rather than representing Mr. Trump’s hard-core political base or supporting his agenda to “make America great again,” Mr. Bannon was “simply seeking to burn it all down,” the president said. While Mr. Trump had remained in touch with Mr. Bannon after pushing him out of the White House over the summer, the two now appear to have reached a breaking point. “Steve Bannon has nothing to do with me or my presidency,” Mr. Trump said. “When he was fired, he not only lost his job, he lost his mind.” Assuming it lasts — and with Mr. Trump, nothing is ever certain — the schism could test whether he or Mr. Bannon has more resonance with the conservative base that has sustained the president through a tumultuous tenure marked by low poll numbers. Mr. Bannon’s Breitbart News has been a key weapon in Mr. Trump’s hostile takeover of the Republican Party. Cheering the breakup on Wednesday were establishment Republicans who resent Mr. Bannon’s bomb-throwing style and his vows to wage war on incumbent lawmakers in the party primaries this year. Senate Republicans could barely contain their glee as they redistributed Mr. Trump’s statement blasting Mr. Bannon with the note “in case you missed it” and a smiling face symbol. By afternoon, candidates whom Mr. Bannon has endorsed in a handful of races faced pressure to disavow his remarks about the president’s son. ",https://www.nytimes.com/2018/01/03/us/politics/trump-bannon.html?searchResultPosition=77
"When Orrin Hatch’s career in the United States Senate ends on Jan. 3, 2019, it will have spanned an audacious 42 years, or seven full terms. Assuming he completes his final term, Mr. Hatch will become the sixth-longest-serving senator ever. His service truly has been epochal. Unfortunately, the epoch has not been a happy one. Mr. Hatch’s career reflects the sad trajectory of our times, from a Congress where legislators had differences but actually tried to legislate, to one in which legislators — especially Republicans, terrified of facing a well-financed primary from the right — do nothing of the sort. Mr. Hatch was elected in 1976 in one of the most improbable Senate victories, still, in recent American history. He was a Mormon, but a Pittsburgher; he had moved to Salt Lake City only in 1969 (though he had earlier done his undergraduate work at Brigham Young University, in Provo). He had no political experience and few political contacts when, the day before the deadline, this complete unknown filed his papers of candidacy for the mighty United States Senate. The incumbent was — and how strange does this sound today? — a Utah Democrat. Frank Moss had won the seat freakishly in 1958, when the Republicans split and ran two candidates. But he’d gotten himself re-elected twice and was a key leader on consumer issues. In 1976, Utah was still a centrist enough state that Moss had reason to think he’d win a fourth term. Four Republicans vied for the right to run against him. Mr. Hatch was the most conservative of the four. He had the backing of W. Cleon Skousen, a Utah-based far-right conspiracist whose pamphlets included the 1963 classic “The Communist Attack on the John Birch Society.” At the last minute in the Republican primary, Mr. Hatch finagled the backing of Ronald Reagan, who initially sent a statement in support of “Warren” Hatch. Mr. Hatch’s rhetoric, said the wife of the Republican establishment candidate, “seemed to appeal to those who were slightly estranged from the general society.” But he energized the state’s conservative primary voters and won. In the general, he bested a befuddled Moss, who’d never given a moment’s thought to the prospect that Mr. Hatch could emerge as his opponent. ",https://www.nytimes.com/2018/01/03/opinion/orrin-hatch-republicans.html?searchResultPosition=82
"TIJUANA, Mexico — Is Donald Trump a conceptual artist? That’s the intriguing possibility put forth in an online petition Tuesday that seeks to have the group of eight prototypes for Mr. Trump’s controversial Mexican border wall designated a national monument. The prototypes were built at a cost of $3.3 million in federal funds and unveiled last October along the United States border near San Diego. The petition, sponsored by the puckishly named nonprofit, MAGA (the acronym recalls the President’s campaign slogan, “Make America Great Again”), seeks to protect the prototypes from demolition by invoking the Antiquities Act of 1906 and characterizes the structures as “a major Land Art exhibition” of “significant cultural value.” The notion that the prototypes could qualify as conceptual art might seem somewhat far-fetched. They were designed to United States Customs and Border Protection specifications, built to withstand a 30-minute assault from sledgehammers to acetylene torches, and to be difficult to scale or tunnel beneath. Aesthetic considerations are largely secondary to brute strength, but, when viewed up close, the walls collectively have the undeniable majesty of minimalist sculpture. Mr. Trump dramatically reduced the size of two existing national monuments under federal protection just last month (a White House spokesperson did not respond this week to questions about the border wall project and President Trump). He would need to issue a presidential proclamation to establish the group as a monument. That particular irony is not lost on Christoph Büchel, the Swiss-Icelandic artist behind MAGA. Mr. Büchel originally posted the petition to the White House’s We the People website, started in 2011 by the Obama administration to allow citizens to lobby the president’s staff directly, but the site was taken down for maintenance until the end of January. MAGA has since created a website to promote the project and gather signatures. ",https://www.nytimes.com/2018/01/03/arts/design/is-donald-trump-wall-builder-in-chief-a-conceptual-artist.html?searchResultPosition=79
"WASHINGTON — Democrats counted their New Year’s blessings on Wednesday as two new senators — Doug Jones of Alabama and Tina Smith of Minnesota — joined their caucus, reshaping the balance of power in the Senate after a history-laden swearing-in ceremony attended by three current and former vice presidents. The arrival of Mr. Jones, who replaced a Republican (Ms. Smith replaced a Democrat) alters the makeup of the Senate, giving Republicans a one-vote majority of 51 to 49. That could prove just enough to thwart much of President Trump’s legislative agenda. It also provided the first tangible boost to Democratic power in Washington since the crushing and unexpected defeats of Election Day 2016, which many Democrats had believed would usher in a new Democratic president and a Democratic Senate. “This is a miracle — to have a Democratic senator from Alabama!” Senator Richard J. Durbin of Illinois, the No. 2 Democrat in the Senate, said after mingling at a reception for Mr. Jones. The new senator told his supporters that his arrival in Washington was “the fulfillment of a dream for a long time.” Rare are the moments of bipartisan comity in the Senate, but Wednesday’s ceremony offered one, however fleeting. It was the senators’ first day back at work after their holiday break — a time of “fresh starts and new mercies,” as the Senate chaplain, Barry C. Black, said in his opening prayer at noon. ",https://www.nytimes.com/2018/01/03/us/politics/jones-smith-sworn-in-as-senators.html?searchResultPosition=80
"During the final days of the Nixon administration in 1974, “Death Wish” became a populist smash as moviegoers cheered a vigilante Charles Bronson taking revenge on the punks who killed his wife and raped his daughter. 44 years later, MGM hopes to tap into the Trump era’s similar law-and-disorder mentality with a remake casting the “Die Hard” veteran Bruce Willis in the lead role. The action has been moved from Manhattan to Chicago, and the protagonist Paul Kersey is now a doctor rather than an architect. A new trailer begins with statistics meant to build a case for Dr. Kersey giving the perps who invaded his idyllic house a taste of their own medicine, claiming that out of 125 million families in the U.S., “1 in 4 will become victims of a crime.” The final sentence says “What if your family was next” The incorrect punctuation seems intentional, as if it’s not meant to be posed as a question. “The men who did it are out there,” Dr. Kersey growls. “I’m going to hunt them down one by one.” And so he does, killing one grease monkey by pulling out the jack holding up a car he’s working underneath and buying a gun from a busty blond who winks at him and coos, “You’re cocked, locked and ready to rock.” Written by Joe Carnahan (“Narc”) and directed by Eli Roth (“Hostel”), the new “Death Wish” co-stars Elisabeth Shue (“Leaving Las Vegas”) as Dr. Kersey’s doomed wife, Vincent D’Onofrio (“Law & Order: Criminal Intent”) as his brother and Dean Norris (“Breaking Bad”) as an ineffectual cop. Originally slated to be released over Thanksgiving weekend of 2017, the film will now hit theaters on the less family-friendly date of March 2. ",https://www.nytimes.com/2018/01/03/movies/new-trailer-death-wish-bruce-willis.html?searchResultPosition=81
"The auto industry’s long-running sales party has come to an end. After seven straight years of growth in domestic new-vehicle sales, manufacturers on Wednesday reported a decline of about 1.8 percent in 2017, to 17.2 million cars and light trucks. Further dampening the mood is the consensus that 2018 will bring an even larger drop. Edmunds.com, an auto-information website, predicts that just 16.8 million light vehicles will be sold this year. “Over all, you have to be cautious in this environment,” said Adam Silverleib, vice president of Silko Honda, a dealership in Raynham, Mass. “The industry cycle has peaked.” Some factors that propelled the upward swing are now fading or changing course. Exceptionally low interest rates are turning higher. And quality has improved, customer-satisfaction surveys have shown, so many Americans are keeping their cars longer. During the recession, consumers and businesses put off buying new vehicles. When the economy improved, many rushed out to replace the clunkers they’d been driving, driving sales up year after year. “The market is pretty saturated right now,” said Jessica Caldwell, an analyst with Edmunds.com. She noted that there were now 1.26 vehicles on the road for every licensed driver, more than ever. ",https://www.nytimes.com/2018/01/03/business/auto-sales.html?searchResultPosition=66
"As far as Emily Cochrane is concerned, there is no Joe Biden. For Ms. Cochrane, per Times style, there is only Joseph R. Biden Jr. Ditto Michael T. Flynn, Eric H. Holder Jr., Roy S. Moore, Robert S. Mueller III, Christopher A. Wray, Michael E. Horowitz, and Donald J. Trump. The comedian Gilbert Gottfried had an old bit where he’d wander into the land of the three-name people, then escape to the land of the one-named people, before finally finding himself in the land of the people with initials in their names. Ms. Cochrane would have felt right at home. “The New York Times has a very specific style in terms of people who use middle initials,” she said. Middle initials are just the beginning. As the Washington bureau’s fact-checker, Ms. Cochrane reads stories generated among the 50 reporters based there; as they and editors cobble pieces together, she looks over their shoulders to confirm names, dates, quotes and other factual points across the dozen or more articles the bureau publishes each day. Fact-checkers, as the name implies, validate the information in stories written by colleagues. Their duties can include re-crunching arithmetic in search of errant decimals, verifying the spelling of names and ensuring Republican politicians are not called Democrats, or vice versa (a grievous error in these partisan times). Although common at magazines, where there is generally more time to review a story, in the fast-paced world of newspapers fact-checkers are so rare as to be virtually nonexistent. Peter Baker, The Times’s chief White House correspondent, said that he had never before in his 30-year career come across a full-time newspaper fact-checker. (He added that copy editors do often catch mistakes.) Reporters, both at The Times and elsewhere, are expected to check their own work. Stories already go through “two very distinct, strong layers of editing,” said Thom Shanker, the assistant Washington editor. “In this environment, where everything we do is being scrutinized so carefully,” Mr. Shanker said, the addition of a fact-checker constituted “one more layer of safety for us.” Meaning that the better Ms. Cochrane does her job, the less likely readers are to notice her work. She doesn’t seem to mind. “To have the opportunity to be one set of many eyes who get to make sure that we are fair and accurate and factually correct,” she said, “that is a privilege.” Fact-check reporter Linda Qiu, also in the Washington bureau, has a very different role. Ms. Qiu came to The Times in February from The Tampa Bay Times’s fact-checking operation, PolitiFact, which rates the accuracy of claims on a scale from “true” to “pants on fire.” At The Times, her remit is much the same, the news cycle driving in large part which public figures’ statements come in for a closer look. Sometimes the claims are flatly true, and sometimes they are baldly not, as when President Trump said that the tax plan then working its way through Congress wouldn’t benefit him personally. (It was the sort of “blatant falsehood that we just felt had to be covered,” she said.) ",https://www.nytimes.com/2018/01/03/insider/meet-the-washington-bureaus-fact-checkers.html?searchResultPosition=83
"JERUSALEM — If President Trump’s goal with a pair of tweets threatening to cut their funding was to compel Palestinians, one way or another, to return to peace negotiations, they appear to have had the opposite effect — and left many Israelis confused and worried as well. “We pay the Palestinians HUNDREDS OF MILLIONS OF DOLLARS a year and get no appreciation or respect,” Mr. Trump wrote on Twitter while most of the Middle East was sleeping on Wednesday. “With the Palestinians no longer willing to talk peace,” he added, “why should we make any of these massive future payments to them?” Mr. Trump formally recognized Jerusalem as Israel’s capital last month, upending decades of American policy that had long avoided prejudging future negotiations over the city and prompting the Palestinians to declare that the administration no longer had a role to play in the peace talks. The tweets, on a day Mr. Trump also took jabs at Iran, North Korea and Pakistan, echoed remarks made hours earlier by Nikki R. Haley, his ambassador to the United Nations. Ms. Haley threatened that the United States would stop providing financial support to the United Nations Relief and Works Agency, which assists Palestinian refugees throughout the region, unless the Palestinians returned to the negotiating table. As the largest donor to the relief agency, the United States provided more than $355 million in support for its 2016 operations, including $95 million for a West Bank and Gaza emergency appeal. Washington also provided about $290 million last year to the Palestinians through the United States Agency for International Development and has provided about $5.2 billion in total since 1994. “We will not be blackmailed,” Hanan Ashrawi, a senior Palestinian official, said in a statement on Wednesday. “President Trump has sabotaged our search for peace, freedom and justice. Now he dares to blame the Palestinians for the consequences of his own irresponsible actions!” ",https://www.nytimes.com/2018/01/03/world/middleeast/trump-israel-palestinians-twitter.html?searchResultPosition=84
,https://www.nytimes.com/2018/01/03/us/politics/trump-tweets-nuclear-button.html?searchResultPosition=85
"This article is part of the Opinion Today newsletter. You can sign up here to receive the newsletter each weekday. The reason for the plummeting of crime over the past three decades remains mostly a mystery. The national murder rate, for example, is about half what it was in 1990, and most of the theories explaining the decline are somewhere between incomplete and unpersuasive. One of those theories has long been known as “broken windows” — the idea that by cracking down on minor forms of disorder, the police prevent worse behavior. Over the last several years, New York City has conducted a natural experiment on a central tactic of the broken-windows strategy: stop-and-frisk. In 2011, New York’s police department conducted more than 685,000 stop-and-frisks — or nearly 2,000 a day — of people whom officers deemed suspicious. But the combination of a court order and the election of Mayor Bill de Blasio, who campaigned against the practice in 2013, have largely ended it. During that 2013 campaign, the writer Kyle Smith — making an argument that was then widespread among conservatives — blasted de Blasio and the voters supporting him. “New Yorkers have evidently decided that the crime wave is over and it’s time to get lax about mayhem and disorder,” Smith wrote for Forbes. As you probably know by now, I’m a fan of journalistic self-criticism, and Smith has engaged in some of it this week. His piece for National Review is called simply, “We Were Wrong About Stop-and-Frisk.” He notes that crime has continued to decline under de Blasio. “To compare today’s crime rate to even that of ten years ago is to observe a breathtaking decline,” Smith adds. ",https://www.nytimes.com/2018/01/03/opinion/crime-decline-stop-and-frisk.html?searchResultPosition=86
"Good morning. (Want to get California Today by email? Here’s the sign-up.) Browse California real estate listings and you will see impeccably staged houses with kitchens and living rooms that Martha Stewart may as well have designed. It’s a different picture when you look at property ads in Santa Rosa. Over the past few weeks more than a dozen burned out lots have come onto the market. Families whose homes were destroyed in the October wine country wildfires are selling the charred dirt where their houses once stood. Real estate agents say they expect many more plots to hit the market in the coming weeks as owners realize the time, investment and energy involved in rebuilding. “The decision on whether to rebuild or not is a complicated one,” said Mark C. Spaulding, a real estate agent representing sellers who had two properties burn in the fires, one their home and the other a house they rented out. Mr. Spaulding says haggling with insurance companies, finding contractors and dealing with the permitting process to rebuild their homes can be overwhelming, especially for older people. In Coffey Park, a neighborhood of vast devastation, he counts 14 burned-out lots that have come onto the market, including one on Tuesday. ",https://www.nytimes.com/2018/01/03/us/california-today-for-sale-in-santa-rosa-fire-scorched-land.html?searchResultPosition=87
