text,link
"SAN LUIS, Colo. — Each morning as the sun curves over Main Street in this isolated desert town, Felix Romero takes the worn wooden steps from his upstairs apartment to his downstairs grocery. He flips open the lock on a scratched blue door, turns on the lights and begins to sweep, just as his family has done since 1857. But R&R Market — the oldest business in Colorado, built by descendants of Spanish conquistadors in the oldest town in the state — is in danger, at the edge of closing just as rural groceries from Maine to California face similar threats to their existence. “If that little store closes, it’s going to be catastrophic,” said Bob Rael, director of the economic development council in Costilla County, where San Luis is the seat. “Reality is going to set in. Who let this happen?” Across the country, mom-and-pop markets are among the most endangered of small-town businesses, with competition from corporations and the hurdles of timeworn infrastructure pricing owners out. In Minnesota, 14 percent of nonmetropolitan groceries have closed since 2000. In Kansas, more than 20 percent of rural markets have disappeared in the past decade. Iowa lost half of its groceries between 1995 and 2005. The phenomenon is a “crisis” that is turning America’s breadbaskets into food deserts, said David E. Procter, a Kansas State University professor whose work has focused on rural food access, erasing a bedrock of local economies just as rural communities face a host of other problems. ",https://www.nytimes.com/2017/07/26/us/colorado-markets.html?searchResultPosition=103
"What the hell does Michael Moore want now? Is it not enough that for nearly 30 years, this cinematic provocateur has used his movies to harangue us about gun control, the George W. Bush administration, single-payer health care and his myriad other bleeding-heart causes? Didn’t we just spend an election season enduring this man — a bold truth-teller to some, a tedious self-promoter to others — and his Cassandra-like warnings that President Trump was going to win? Now Mr. Moore, this willfully disheveled, 63-year-old hybrid of Noam Chomsky and P. T. Barnum, expects theatergoers to pay Broadway ticket prices to watch him in a one-man show, “The Terms of My Surrender.” After his previous documentaries, books and television shows, does he have anything left to say, and does he really believe it will make a difference? “I am not going to take up people’s time or this valuable space to lecture people,” Mr. Moore said, sitting in the orchestra level of the Belasco Theater. “I’m not coming to this stage every night to conduct a political rally.” Instead, he said, he wants to tell stories that will make audiences feel better about this fractured nation, in a show from which they will emerge rejuvenated after a monthslong period of feeling beaten down. “This is not a kumbaya piece of theater,” he said. “I’m not looking for everyone to hold hands. I want people to leave with a sense that they’ve been moved in a profound way.” In some ways, his timing couldn’t be better. His show arrives amid a period of liberal soul searching, when any vaguely oppositional voice, whether a left-leaning columnist or late-night host, has gotten a second wind in the Trump era. Perhaps Mr. Moore, with his rumpled baseball hat and Midwestern bona fides, can offer some answers. ",https://www.nytimes.com/2017/07/26/theater/michael-moore-broadway-belasco-theater.html?searchResultPosition=104
"Over the past decade, California has passed a sweeping set of climate laws to test a contentious theory: that it’s possible to cut greenhouse gas emissions far beyond what any other state has done and still enjoy robust economic growth. Now that theory faces its biggest test yet. Last August, the State Legislature set a goal of slashing emissions more than 40 percent below today’s levels by 2030, a far deeper cut than President Barack Obama proposed for the entire United States and deeper than most other countries have contemplated. So how will California pull this off? On Tuesday, Gov. Jerry Brown signed a new law expanding the state’s cap-and-trade program, which is expected to play a big role. But cutting greenhouse gases this deeply will involve more than cap and trade. The state plans to rethink every corner of its economy, from urban planning to dairy farms. No one knows yet if it can succeed. “You can think of California as a giant laboratory” for climate action, said Severin Borenstein of the Haas School of Business at the University of California, Berkeley. If California prevails, it could provide a model for other policy makers, even as President Trump scales back the federal government’s efforts on climate change. The state may also develop new technologies that the rest of the world can use to cut emissions. And if California falters, or if the experiment proves too costly? “Other states and countries will be watching that, too,” Mr. Borenstein said. ",https://www.nytimes.com/2017/07/26/climate/california-climate-policy-cap-trade.html?searchResultPosition=105
"WASHINGTON — David J. Apol, named by President Trump last week as the new head of the Office of Government Ethics, has repeatedly clashed with colleagues over his career at the agency as he sought to roll back or loosen ethics requirements on federal employees, including those in the White House, three former senior officials at the agency said. Mr. Apol’s former colleagues praised his intelligence and his experience as a federal government ethics lawyer at a half-dozen different agencies, including the White House, over three decades. But the tension has been building for at least a decade, during two stints Mr. Apol served at the Office of Government Ethics, his former colleagues said. Mr. Apol has argued that the agency is often too rigid in interpreting conflict-of-interest laws, they said. As recently as this spring, Mr. Apol had a disagreement with Walter M. Shaub Jr., the departing director, when Mr. Apol suggested that Derek T. Kan, then a general manager at Lyft, the car-sharing service, should not be required to sell his vested stock options in the company before he accepted a job at the Department of Transportation as the head of policy. Mr. Shaub said he overruled Mr. Apol, who has served as general counsel of the agency since 2014, arguing that many policy matters now before the Department of Transportation could affect Lyft’s financial fate — including possible actions related to self-driving cars and the car-sharing industry. “It was so immediately obviously crazy,” Mr. Shaub said. He said Mr. Apol’s general approach to government ethics was “loosey-goosey.” ",https://www.nytimes.com/2017/07/26/us/politics/david-apol-office-of-government-ethics-trump.html?searchResultPosition=107
"I am increasingly distressed by many of the things that the Trump administration is, and is not, doing. The president himself has declared that not paying taxes ‘‘makes him smart,’’ and I do not trust that my federal tax dollars will be put to good use. I want to resist the president, his cronies and their destructive agenda(s) any way I can. Assuming I am willing to bear the legal and financial risks of being audited and caught, would it be ethical for me to redirect some or all of my federal taxes to my state taxes (I trust my governor and state government much more than I trust the president and the federal government) and/or to charitable and political causes that I believe would benefit my fellow citizens? Ben, New York, N.Y. A democratic republic like ours is a shared enterprise, in which we agree to govern ourselves under a system of rules we are all willing to respect. People who have lived under military juntas — as I did when I was young — or through a period of revolutionary anarchy will tell you that the benefits of accepting the results of democratic decision-making are almost always worth the burdens. During every administration, many people are distressed by what the president does. We owe our fellow citizens who accept election results they don’t like the respect of doing the same. That means obeying the laws, even under administrations led by people we may deplore. Exceptions arise when the law that we are considering breaking is not just unwise but seriously immoral. Jim Crow laws (in flagrant violation of the post-Civil War constitutional guarantees) denied African-Americans the 14th Amendment’s promise of ‘‘equal protection of the laws.’’ Any citizen who cared to violate them was, I believe, morally free to do so. Indeed, decent citizens would have felt morally obliged to break them, where obeying them involved harm to others. And they would have been free as well to try to avoid the penalties for doing so. There are also cases in which you may violate laws that are reasonable in order to draw attention to political wrongs, as when civil protesters trespass or ignore regulations on peaceable assembly. When the point of doing so is to express your moral ideas, you have to do so in plain sight, which means you must face the legal consequences. (And you should take care not to undermine the public good, especially by causing harm to others, including the police, when you do so.) This is the classic kind of civil disobedience. The two kinds of exceptions came together during the civil rights era, when Jim Crow laws were defied in public ways. Rosa Parks didn’t merely accept the risk of being caught in the white section of the Montgomery bus; being caught was the point. Your talk of redirecting your taxes is something of a red herring. When you overpay your state taxes, the state sends you a refund. There are legal ways of reducing your federal tax burden — by giving more to charity, say — but only within set limits. What you are proposing, though, is not legal tax avoidance but illegal tax evasion, which you are hoping to get away with. That means your aim is not the public, expressive one of civil disobedience. ",https://www.nytimes.com/2017/07/26/magazine/is-it-ok-to-protest-trump-by-withholding-taxes.html?searchResultPosition=108
"At this point I think it’s fair to say that Donald Trump has gone beyond taunting and demonizing Hillary Clinton to a realm of outright obsession. He’s stalking her. He can’t stop tweeting about her. Can’t stop muttering about her. On Monday he addressed tens of thousands of boy scouts at their Jamboree, and who should pop up in his disjointed thoughts and disheveled words? Clinton. He dinged her, yet again, for having ignored voters in Michigan, which he won. The Jamboree, mind you, was in West Virginia. And it brought together dewy-eyed adolescents, not dyspeptic acolytes of the Heritage Foundation. Most cared more about — I don’t know — camping gear, crafts projects and merit badges than whether the Democratic nominee should have made an additional stop in Grand Rapids and maybe scarfed down a funnel cake in Kalamazoo while she was at it. But Trump doesn’t meet his audiences on their terms. He uses each as a sounding board for his vanities, insecurities, delusions and fixations. Clinton factors mightily into all of these. She’s his psychological dominatrix. He keeps telling us that he’s president and we’re not. Does he know that he’s president and she’s not? Does he realize that most Americans can go a whole day, an entire week — verily, a month! — without picturing her at a rostrum, hearing the melody of her stump speech or repeating, “I’m with her”? At least they could if Trump would shut up about her. I understand that he misses her, but, sheesh, send some Godiva chocolates and move on. ",https://www.nytimes.com/2017/07/26/opinion/donald-trumps-dominatrix.html?searchResultPosition=109
"As Democrats try to unite around their new “Better Deal” agenda, the supposed battle between the “socialist” left and the “corporatist” center seems to have collapsed into a bland but serviceable slogan, with a reasonably progressive economic agenda that both Senators Elizabeth Warren and Charles Schumer can get behind. So much for that overhyped party civil war. But Democrats shouldn’t be trumpeting party unity quite yet. The economic-left-versus-center debate has always been primarily an elite one. Among the Democratic rank-and-file, the more consequential divide is between those willing to trust the existing establishment and those who want entirely new leadership. It’s a divide that Democratic Party leaders ignore at their peril. As part of a report I wrote for the Democracy Fund Voter Study Group, I looked at divides between enthusiasts for Senator Bernie Sanders and supporters of Hillary Clinton. For many policy issues I couldn’t find much difference of note, except for a little disagreement over the benefits of foreign trade. Most Democratic voters generally agree on first principles: Economic inequality is a problem; government should do something to help the less advantaged; diversity is a strength. That’s why getting to a shared “Better Deal” agenda was relatively easy. But I did find one area of notable discord between Clinton and Sanders supporters — their degree of disaffection with political institutions. Support for the political system correlated with positive feelings toward Mrs. Clinton, while voters who felt negatively toward the political system tended to feel positively toward Mr. Sanders. Most members of the Democratic Party establishment are pragmatists who made it where they are by working within the system that exists, not the one they wish existed. They often have frustration bordering on contempt for those who lack their hardheaded realism. ",https://www.nytimes.com/2017/07/26/opinion/democrats-divided-new-plan.html?searchResultPosition=110
"(Want to get this briefing by email? Here’s the sign-up.) Good evening. Here’s the latest. 1. The Senate rejected a measure that would have repealed major parts of the Affordable Care Act but would not have provided a replacement. The vote was a sign that the “clean repeal” bill that conservatives have embraced cannot get through Congress. See how each senator voted. Votes on other proposals, including the “skinny repeal,” are still ahead; we parsed those plans here. On the latest episode of our podcast “The Daily,” we discussed the health care bill and Senator John McCain’s dramatic return to Washington. Above, Senator Lisa Murkowski of Alaska, one of two Republicans who voted on Tuesday against beginning debate on repealing the health law. _____ ",https://www.nytimes.com/2017/07/26/briefing/republican-party-russia-venezuela.html?searchResultPosition=74
"Listen and subscribe to our podcast from your mobile device: On iPhone or iPad | On Android via RadioPublic | Via Stitcher It’s Tuesday afternoon in the United States Senate. Ever since the election, Senate Republicans have been fighting to repeal the Affordable Care Act. But after six months they’re only here: voting not to repeal or replace Obamacare, but merely to allow for debate to begin about its future. On today’s episode: • After the dramatic return of John McCain, the Senate narrowly votes to begin work on the repeal of the Affordable Care Act — then promptly votes down a plan to do exactly that. • The president steps up the attacks on his attorney general. Asked whether he intends to fire Jeff Sessions, he says, “Time will tell.” We discuss the public shaming with Jeremy W. Peters, who covers politics from Washington. Background reading: • How each senator voted on full Obamacare repeal-and-replace. • Next steps for Republicans. • In Trump’s world, Mr. Sessions, whom the president called “very weak,” twists in the wind. Tune in, and tell us what you think. Email us at thedaily@nytimes.com. Tweet me at @mikiebarb. If you don’t see an audio player on this page or to subscribe to The Daily for free, follow the instructions below. On your iPhone or iPad: Open the preloaded app called Podcasts; it has a purple icon. If you’re reading this from your phone, tap this link, which will take you straight there. (You can also use the magnifying glass icon to search; type “The Daily.”) Once you’re on the series page, you can tap on the episode title to play it, and tap on the “subscribe” button to have new episodes sent to your phone free. Or if you prefer another podcast player, you can find “The Daily” there. (Here’s the RSS feed.) On your Android phone or tablet: You can listen and subscribe using the free app RadioPublic, which is available worldwide. If you’re reading this from your phone, tap this link to play the latest episode and learn more about the app. Or if you prefer another podcast player, you can find “The Daily” there. (Here’s the RSS feed.) From a desktop or laptop: Click the “play” button above to start the show. Make sure to keep that window open on your browser if you’re doing other things, or else the audio will stop. You can always find the latest episode at nytimes.com/thedaily. On Amazon Echo, Echo Dot or Tap: Open the Alexa app. From the navigation panel on the left, select “settings,” then “flash briefing,” then “get more flash briefing content.” Look for “The New York Times” and select “enable skill.” Now you can say, “Alexa, what’s my flash briefing?” and you will hear that day’s episode of “The Daily.” On Google Home: You can say, “O.K., Google, play New York Times news” to listen to that day’s episode of “The Daily.” ",https://www.nytimes.com/2017/07/26/podcasts/the-daily/john-mccain-senate-vote-obamacare.html?searchResultPosition=101
"Welcome to Best of Late Night, a rundown that lets you sleep — and lets us get paid to watch comedy. What do you think of it? What else are you interested in? Let us know: thearts@nytimes.com. Stephen Colbert said President Trump didn’t exactly play to the crowd with his politically combative speech to the Boy Scouts of America on Tuesday, bragging about his election win and calling Washington a “sewer.” Mr. Colbert pointed out that the Boy Scouts is a nonpartisan organization, “known for their love of civic engagement.” On “The Daily Show,” Trevor Noah had an equally frank appraisal. He focused on the fact that Mr. Trump took the opportunity to favorably compare himself to his predecessor, Barack Obama. Seth Meyers continued to give the new White House communications director, Anthony Scaramucci, a full dose of late-night welcome. Mr. Scaramucci announced on Monday that he would be allowing cameras back into the briefing room. On Tuesday, Senate Republicans voted to continue debating whether to pass a bill repealing the Affordable Care Act. The late-night hosts thought that it was so convoluted it was funny. ",https://www.nytimes.com/2017/07/26/arts/television/stephen-colbert-trump-boy-scouts-speech.html?searchResultPosition=102
"WASHINGTON — President Trump attacked Attorney General Jeff Sessions yet again on Wednesday, extending a campaign against Mr. Sessions with what has become near-daily insults and criticism, both in private and in public. Mr. Trump has made clear that his frustration with Mr. Sessions, the former Alabama senator who was one of his earliest campaign supporters, stems from the attorney general’s decision to recuse himself from the investigation into Russia’s interference in the 2016 election and whether Mr. Trump’s associates conspired with Russia. The pattern has fueled suspicion that Mr. Trump is trying to bully Mr. Sessions into resigning — and might fire him if he does not leave voluntarily — in order to clear the way for a replacement who would take control of that investigation. Here is a breakdown of possible legal and procedural paths such a maneuver could take. While most executive branch officials can be fired at will, the special counsel leading the Trump-Russia investigation, Robert S. Mueller III, is protected by Justice Department regulations. They say he can be “removed from office only by the personal action of the attorney general” and only for “good cause,” such as misconduct. Because Mr. Sessions is recused, his deputy, Rod J. Rosenstein, is the acting attorney general for that inquiry. He appointed and oversees Mr. Mueller. While Mr. Trump also nominated Mr. Rosenstein, a former United States attorney, he has vowed to “defend the integrity” of the investigation, including by refusing to fire Mr. Mueller without good cause. If Mr. Trump were to order Mr. Mueller fired and Mr. Rosenstein refused — and then resigned or was himself fired by Mr. Trump — it could set up a repetition of the so-called Saturday Night Massacre of 1973, in which Richard M. Nixon’s search for a Justice Department official willing to fire the special counsel investigating the Watergate scandal prompted a cascade of resignations. That would increase political risks for Mr. Trump. ",https://www.nytimes.com/2017/07/26/us/politics/trump-jeff-sessions.html?searchResultPosition=71
"In just a few hours on Tuesday, President Trump made seven misleading statements: about Middle East politics, during a joint news conference with Prime Minister Saad Hariri of Lebanon; about veterans affairs reforms, in remarks to “American heroes”; and about jobs and health care, to supporters in Ohio. Here’s an assessment. Hezbollah is a Shiite militant group that the United States has classified as a terrorist organization since 1997. Its support of President Bashar al-Assad of Syria has drawn criticism from Mr. Hariri. But Hezbollah is also a popular political party in Lebanon. The group counts Lebanon’s president, Michel Aoun, as a staunch ally and has been fighting against the Islamic State in neighboring Syria. David Shulkin, the secretary of veterans affairs, announced in early June that his agency would adopt the Defense Department’s electronic health records system. Negotiations over pricing and how to carry out the change, according to Mr. Shulkin, are expected to last three to six months. “This journey is just beginning for V.A.,” the department said in a June 28 blog post. The United States has added 1.1 million jobs in 2017, but it’s a stretch for the new president to take credit for almost half of them. About 216,000 jobs were added in January, before Mr. Trump took office. The 232,000 jobs estimate for February came three weeks into Mr. Trump’s presidency. Mr. Trump has proposed a $54 billion increase — about a 10 percent rise — in the Pentagon’s budget over last year’s spending. There have been at least 10 larger increases to the base defense budget since the 1977 fiscal year, including four since 2002. Factoring in war spending, there have been 27 years since 1940 in which military spending was as high as or higher than the proposed increase. As a percentage of gross domestic product, there have been roughly 35 years in which military spending matched or surpassed what Mr. Trump is calling for. ",https://www.nytimes.com/2017/07/26/us/politics/trump-fact-check.html?searchResultPosition=73
"President Trump’s announcement on Twitter Wednesday morning that transgender people would be barred from the United States military “in any capacity” marked a sudden reversal of a policy that had evolved rapidly under the Obama White House. Here is a look at The New York Times’s coverage of the events leading to the lifting of the transgender ban in June 2016, and what has happened since. Defense Secretary Chuck Hagel said that the military should “continually” review its prohibition on transgender people in the armed forces. “Every qualified American who wants to serve our country should have an opportunity if they fit the qualifications and can do it,” Mr. Hagel said in an interview. At the time, Defense Department guidelines written decades earlier described transgender people as sexual deviants. President Barack Obama, who in 2011 had repealed the “don’t ask, don’t tell” policy that banned openly gay men, lesbians and bisexuals from serving in the military, had refrained from commenting on transgender people in the armed forces, even as he had been pressured on the issue by activists for L.G.B.T. rights. ",https://www.nytimes.com/2017/07/26/us/politics/trans-military-trump-timeline.html?searchResultPosition=90
