text,link
"Time was when any New York politician with a grain of ambition had to show reverence for the three I’s. That would be Ireland, Italy and Israel. For anyone aspiring to high office, visiting those lands was almost as fundamental as breathing, and a balanced citywide ticket contained descendants of each I. So you had carefully assembled combos like O’Dwyer, Joseph and Impellitteri (Democrats, 1945) and Lefkowitz, Fino and Gilhooley (Republicans, 1961). The three-I rule hasn’t disappeared, though it lacks the power it once had. These days, New York politicians seem more in thrall to a one-I imperative: Iowa. That’s where Mayor Bill de Blasio was to be found this week, talking up a progressive agenda at a gathering of like-minded liberals in Des Moines. Given that Iowa sounds the opening bell in presidential races, did the trip reflect his 2020 vision? Not at all, Mr. de Blasio insisted repeatedly in an echo of Calvin (“I do not choose to run”) Coolidge. Somehow, no matter how many times he said it, not everyone was convinced. When political types book passage to Iowa and deny any thought of national office, they sound an awful lot like guys who claimed back in Playboy’s heyday that they bought the magazine solely for the Nabokov and Cheever short stories. Iowa got a heavy dose of New York in 2015 and early 2016, what with campaign tramping by Donald Trump, Hillary Clinton and Bernie Sanders, who may represent Vermont but still speaks with the unmistakable cadences of his Brooklyn yout’. This week, in addition to the mayor, the city imposed itself on Iowans in the form of anti-de Blasio labor protests. The Transport Workers Union bought billboard space and took out ads in The Des Moines Register — “a warning to the people of Iowa” that this Bill was “phony as a $3 bill.” And the Patrolmen’s Benevolent Association dispatched officers to stalk the mayor with a message that he shouldn’t be allowed “to stand on the mantle of being progressive and pro-labor when we know the truth is different.” Those were the words of the P.B.A. president, Patrick Lynch, not normally noted for worrying about the state of progressivism in America. ",https://www.nytimes.com/2017/12/20/opinion/new-york-politicians-iowa.html?searchResultPosition=59
"DES MOINES — The House of Representatives had just passed its sweeping overhaul of the federal tax code, and Mayor Bill de Blasio unfurled his long arms in a windowless Iowa conference room to express his displeasure at what he said was a “bad day for the country.” “Now,” he said, “comes the work of dealing with it.” The bill will deeply affect New York City, but on Tuesday Mr. de Blasio was a time zone away, talking up his two-pronged plan to remake the Democratic Party and then retake Congress in 2018. Buoyed by his own re-election last month — he volunteered his winning percentage multiple times in a 30-minute interview here — the mayor said he sees himself as proof positive that his “brand” of “progressive economic populism” sells. “I think that gives me license to say, ‘Hey guys, I want to give you a good example,’” he said. “I don’t pretend to be the arbiter of all truth, but I think I have something to contribute. And I think people are listening.” So Mr. de Blasio flew to Iowa this week, tucking his nearly 6-foot-6 frame into a pair of coach seats (he had a layover) to visit the state that kicks off the presidential nominating contest. Coming here guaranteed that Mr. de Blasio would get the 2020 question — no, he says, he is not running — even as he feigned frustration that it’s been asked and answered. Some passengers recognized him and could be overheard discussing his itinerary. “Big ambitions?” one person said. “Yup,” said another. If the idea of Mr. de Blasio-to-Iowa rings familiar, that’s because it is. He did much the same in 2015, to notable failure. He tried to get Democrats to adopt his “progressive agenda,” launched a nonprofit group and promised a presidential forum. All three fizzled. He then stalled for months before endorsing his former boss, Hillary Clinton, and when he finally did, her campaign buried his blessing among an avalanche of other mayoral backers. Now he is again unapologetically opening his political aperture far beyond New York City, even before his second-term swearing-in. His 28-hour jaunt to Iowa, he said, is just the first stop. Why here and now? ",https://www.nytimes.com/2017/12/20/nyregion/bill-de-blasio-democrats-iowa.html?searchResultPosition=60
"As Republican lawmakers celebrate the passage of a tax bill that will make the wealthiest Americans richer, many lower-income families are faced with the real possibility that their children will soon lose their health insurance because Congress didn’t care enough to renew funding for it. The Children’s Health Insurance Program has enjoyed bipartisan support since its creation in 1997. It covers about nine million kids from families who are not affluent by any stretch of the imagination but happen to earn too much to qualify for Medicaid. In the past, the program was typically reauthorized for five years with little controversy. Not this time. Republican leaders in Congress have been unwilling or unable to make CHIP, as the program is known, a priority since funding lapsed nearly three months ago. The situation has gotten so bad that families with young children who benefit from the program visited Capitol Hill this week to beg lawmakers to fund CHIP. This has forced state governments, which run the program, to scramble. This week, officials in Alabama said they would drop the coverage of 7,000 children and freeze the program to new enrollees on New Year’s Day. That state would have to end its program, which serves 84,000 kids in total, on Feb. 1. Virginia told parents of 68,000 children that its program could end on Jan. 31. Connecticut, Colorado and other states have issued similar warnings. All told, 16 states will run out of CHIP funds by the end of January, and another 21 will run out of money by the end of March, according to the Kaiser Family Foundation. Republican lawmakers say they will eventually get around to reauthorizing CHIP. First, though, they insist that Democrats must agree to cut other spending to offset some of the cost of the program. For example, they have proposed raising Medicare premiums on affluent retirees and cutting spending on public health programs created by the Affordable Care Act. Democrats have rightly balked at such demands, especially since Republicans just passed a tax bill that will mostly benefit corporations and the wealthiest families in the country while adding more than $1.4 trillion to the federal deficit over the next 10 years. By contrast, CHIP costs just $14 billion a year, or $140 billion or more over a decade. In dismissing concerns about the program, Senator Orrin Hatch of Utah epitomized the degradation of so much of the Republican Party this year. Mr. Hatch, who helped create this program with Senator Edward Kennedy, said on the floor of the Senate, almost sneering sanctimoniously, “the reason CHIP’s having trouble is because we don’t have money anymore.” Mr. Hatch and his Republican colleagues had no trouble finding boatloads of money to cut taxes on real estate developers, hedge fund managers and corporate chief executives. ",https://www.nytimes.com/2017/12/20/opinion/congress-childrens-healthcare.html?searchResultPosition=61
"WARSAW — Poland’s president signed sweeping legislation on Wednesday to overhaul the country’s judicial system, a move critics say fundamentally undermines the rule of law in a nation that only three decades ago broke free from the yoke of the Soviet Union to embrace democracy. The new laws effectively put the Polish courts under the control of the right-wing governing party, Law and Justice. In signing them, President Andrzej Duda defied a formal warning delivered only hours earlier by the European Union, which called the legislation a “serious breach” of bedrock values like the rule of law. Once viewed as a symbol for the successful integration of former Eastern Bloc countries into the West, Poland is now seen as portending a far darker trend — a turn toward right-wing populism and away from values like pluralism and respect for dissent. The turn has underscored an emerging rift on the Continent between countries in the West like France and Germany, where the political establishment has rallied around core democratic values, and countries in the East like Poland and Hungary, where populist leaders have succeeded by appealing to the old gods of nation, faith and family. “If you had asked me two years ago if Poland would have found itself at this moment, I would have said no way,” said Michal Baranowski, who directs the Warsaw office of the German Marshall Fund of the United States, a pro-European research organization dedicated to trans-Atlantic values. “I think it comes to the surprise of many, not only in Poland but throughout the West.” Charles A. Kupchan, an adviser on European affairs during the Obama administration, said the new laws were “yet another sign of the rising tide of illiberalism that has taken hold in Central Europe.” He called the changes “inconsistent with democratic norms and values.” ",https://www.nytimes.com/2017/12/20/world/europe/eu-poland-law.html?searchResultPosition=91
"When Donald Trump’s campaign was accused of spreading “fake news,” he quickly appropriated the term for himself. The true purveyors of fake news, he claimed, were television networks like CNN and newspapers like this one. Now, as Mr. Trump and his allies seem on the verge of staging a coup against independent institutions and the rule of law — maligning the special counsel Robert Mueller and threatening a purge at the F.B.I. — the president’s supporters are appropriating yet another word for themselves. Mr. Mueller’s investigation aims to “destroy” the Trump presidency “for partisan political purposes and to disenfranchise millions of American voters,” the Fox News host Jesse Watters claimed on Saturday. “We have a coup on our hands in America.” This marks a new era in American politics. The Republican Party is no longer just obfuscating the truth or defending the president when he is accused of wrongdoing. Rather, Mr. Trump, Fox News and Republicans in Congress seem to be actively using falsehoods to prepare an assault on the institutions that allow American democracy to function. In all democracies, politicians occasionally lie to cover up scandals or exaggerate their legislative accomplishments. In the United States, the rise of the right-wing news media in recent decades has tempted politicians to play to their own supporters without worrying whether their rhetoric is inflammatory or fair. But the construction of an alternate reality that obviates the very possibility of conducting politics on the basis of truth is a novelty in this country. And it is increasingly becoming obvious that it will serve a clear purpose: to prepare the ground for egregious violations of basic democratic norms. Once any string of words is considered as true as any other, any course of action comes to seem as legitimate as any other. One moment, Mr. Mueller is a respected civil servant leading an important investigation at the behest of the Justice Department. The next, he is plotting a coup — potentially committing treason, a felony for which the law demands the death penalty. By the same token, Mr. Trump would, at one moment, be scandalously overstepping the bounds of his rightful authority in firing Mr. Mueller or pardoning his closest associates. The next moment, he would be valiantly defending the Republic. ",https://www.nytimes.com/2017/12/20/opinion/trump-republican-coup.html?searchResultPosition=62
"President Trump on Wednesday commuted the prison sentence of Sholom Rubashkin, whose Iowa meatpacking plant was the target of a huge immigration raid in 2008, and whose 27-year prison sentence angered many Orthodox Jews. Mr. Rubashkin made national headlines nine years ago after federal agents arrived by helicopter at the Agriprocessors plant in Postville, Iowa, and detained nearly 400 undocumented immigrants, including several children, who were working there. Mr. Rubashkin was the company’s chief executive, and the plant had been the largest kosher meatpacking operation in the country. He was later convicted of bank fraud in federal court. Many Jewish leaders have rallied behind Mr. Rubashkin, whose treatment they said was unfair, perhaps even anti-Semitic, and whose sentence they considered unduly harsh and out of line with what other white-collar criminals received. Mr. Rubashkin had tried for years to get a reduced sentence, but was repeatedly turned down by the courts. “Rubashkin has remained strong throughout his ordeal and convinced he would eventually obtain justice,” said Guy R. Cook, the lead trial lawyer for Mr. Rubashkin, in an email on Wednesday night. “Rubashkin and his family are overjoyed he is free and will be reunited with them.” In a statement announcing the commutation, White House officials said they had received letters from more than 30 members of Congress, including several members of both parties, supporting an examination of the case. “The president’s review of Mr. Rubashkin’s case and commutation decision were based on expressions of support from members of Congress and a broad cross-section of the legal community,” the White House statement said. ",https://www.nytimes.com/2017/12/20/us/president-trump-iowa-commutation.html?searchResultPosition=53
"This article is part of the Opinion Today newsletter. You can sign up here to receive the newsletter each weekday. The Republican tax bill will soon be law. But the fight over it is just beginning. Democrats will campaign against it and hope to repeal much of it. And no matter which party is in charge, Congress and the White House will have to revisit tax policy in coming years, because this bill is full of gimmicky expiration dates. It’s an unstable bill that’s “likely to prove fleeting,” as Fordham’s Rebecca Kysar and Linda Sugin write in The Times today. So when Congress next takes up tax policy, are there any parts of the bill it should preserve? Yes. Even a bill as dreadful as this one has a few positive attributes. In particular, this bill contains the faint outlines of sensible tax simplification. They are very faint, to be clear. The status quo would be vastly preferable to this bill. But once this bill becomes the status quo, Democrats should avoid trying to repeal all of it merely for the sake of doing so. As Bloomberg’s Justin Fox notes, a lower corporate-tax rate makes sense. For years, this country’s corporate-tax code has been the worst of both worlds. The official rate has been higher than almost any other country’s, encouraging companies to distort their behavior to avoid paying that rate. Yet the government has raised relatively little money in corporate-tax revenue, because the code’s many loopholes allow companies to avoid the official rate. (I went into detail in this 2011 column.) This bill solves only the first of those two problems and solves it too aggressively, cutting the rate to 21 percent, from 35 percent. As a result, it’s a huge handout to corporate America. “But,” Fox writes, “going back to 35 percent would be a bad idea.” ",https://www.nytimes.com/2017/12/20/opinion/tax-bill-vote-congress.html?searchResultPosition=92
"Damien Cave, our Australia bureau chief, shares insights on global news, local recommendations and feedback from readers in this weekly newsletter. To receive it in your inbox, sign up here. ______ W
hen we opened our new bureau in Australia this year, we hoped to find an engaged, diverse audience from all walks of life, political persuasions and a wide range of backgrounds. With that in mind, check out the 10 comments below. They are all reader responses to last week’s newsletter in which I asked for your take on Australia’s relationship to China. Many of the comments helped inform the article I wrote this week about Australia being thrown into turmoil over allegations that China is trying to interfere in its democracy — and what that means for Australian politics and Australia’s growing Chinese-Australian community. It was an attempt to step back and look at the issue with more nuance, and context is exactly what many of you, our readers, helped add. I’m honestly not sure there is another place in the Australian media landscape where you’d find such a range of views and backgrounds all together. ",https://www.nytimes.com/2017/12/20/world/australia/letter39-china-foreign-interference-readers-respond.html?searchResultPosition=56
"President Trump’s National Security Strategy marks a dramatic departure from the plans of his Republican and Democratic predecessors, painting a dark, almost dystopian portrait of an “extraordinarily dangerous” world characterized by hostile states and lurking threats. There is scant mention of America’s unrivaled political, military, technological and economic strength, or the opportunities to expand prosperity, freedom and security through principled leadership — the foundation of American foreign policy since World War II. In Mr. Trump’s estimation, we live in a world where America wins only at others’ expense. There is no common good, no international community, no universal values, only American values. America is no longer “a global force for good,” as in President Obama’s last strategy, or a “shining city on a hill,” as in President Reagan’s vision. The new strategy enshrines a zero-sum mentality: “Protecting American interests requires that we compete continuously within and across these contests, which are being played out in regions around the world.” This is the hallmark of Mr. Trump’s nationalistic, black-and-white “America First” strategy. But the world is actually gray, and Mr. Trump’s strategy struggles to draw nuanced distinctions. Throughout, China and Russia are conflated and equated as parallel adversaries. In fact, China is a competitor, not an avowed opponent, and has not illegally occupied its neighbors. Russia, as the strategy allows, aggressively opposes NATO, the European Union, Western values and American global leadership. It brazenly seized Georgian and Ukrainian territory and killed thousands of innocents to save a dictator in Syria. Russia is our adversary, yet Mr. Trump’s strategy stubbornly refuses to acknowledge its most hostile act: directly interfering in the 2016 presidential election to advantage Mr. Trump himself. On China and Russia, I suspect the White House realists, to escape the embarrassment of a strategy that ignored Russia’s hostile behavior, agreed to lump China with Russia and almost always mention China first, to placate their nationalist colleagues who hate China but admire Russia. The result is a flawed analysis that may actually drive Russia and China closer together. In several respects, including nuclear weapons and arms control, weapons of mass destruction, counterterrorism, intelligence, cyberthreats, space policy, unfair trade practices and theft of intellectual property, the strategy falls within the bipartisan mainstream of United States national security policy, differing little from that of a more traditional Republican president. In other areas, it helpfully corrects this administration’s wavering course, as in its unequivocal embrace of United States allies and partners and reaffirmation of our Article V commitment to defend NATO. The strategy recognizes the threat from pandemics and biohazards and the importance of strengthening global health security. And it maintains at least a nominal commitment to women’s empowerment and providing generous humanitarian assistance. ",https://www.nytimes.com/2017/12/20/opinion/susan-rice-america-global-strategy.html?searchResultPosition=90
"WASHINGTON — President Trump issued a threat on Wednesday to cut off American aid to any country that votes for a resolution at the United Nations condemning his recent decision to recognize Jerusalem as the capital of Israel. Mr. Trump’s statement, delivered at a cabinet meeting in which he exulted over the passage of a tax overhaul, followed a letter to General Assembly members from the American ambassador to the United Nations, Nikki R. Haley, in which she warned that the United States would take note of countries that voted in favor of the measure. “All of these nations that take our money and then they vote against us at the Security Council or they vote against us, potentially, at the Assembly, they take hundreds of millions of dollars and even billions of dollars and then they vote against us,” Mr. Trump said. “Well, we’re watching those votes,” he added. “Let them vote against us; we’ll save a lot. We don’t care.” It is difficult to see how Mr. Trump can make good on that threat because it could involve cutting off financial assistance to the country’s most strategic allies in the Middle East. Some of those programs, like Egypt’s, are congressionally mandated. While the president can hold up aid unilaterally as a form of leverage, canceling it would require new legislation. Still, the bitter confrontation at the United Nations shows the lingering repercussions of Mr. Trump’s decision to recognize Jerusalem, which defied world opinion and upended decades of American policy. While the decision has not unleashed the violence in the Arab capitals that some had feared, it has left the United States diplomatically isolated. ",https://www.nytimes.com/2017/12/20/world/middleeast/trump-threatens-to-end-american-aid-were-watching-those-votes-at-the-un.html?searchResultPosition=81
