text,link
"In April 2016, Donald Trump stood in front of supporters in Pittsburgh and declared he would bring the country’s steel jobs back. On Thursday, he returns to western Pennsylvania as a president yet to deliver on that promise. While America will never again see mills like those that dotted the river valleys of Ohio, Pennsylvania and West Virginia 50 years ago, President Trump now has a chance to help stabilize a reeling steel industry and revive some of the employment it once offered. The wheels are in motion. Three months into his presidency, Mr. Trump invoked a rarely used authority — Section 232 of the Trade Expansion Act of 1962, which allows the president, after a review, to block imports that threaten national security — and promised decisive action in favor of the domestic steel industry by the end of June. The summer instead passed without progress on the prerequisite review from the Commerce Department. Finally, with a deadline looming, late last week the Commerce Department announced it had completed its investigation and sent recommendations to the White House. The administration must announce a decision based on the report’s findings within 90 days. With the report in hand, Mr. Trump has broad license to apply tariffs, quotas or both to steel imports. And he can do it safely: While there has been speculation about potential retaliation against the United States if it raises import restrictions, an exception in the General Agreement on Tariffs and Trade permits them for security purposes. Mr. Trump should make use of his authority in this case. Even in this digital age, steel undergirds our military power, not to mention critical infrastructure. Tanks, aircraft carriers and the energy grid all rely on high-strength, lightweight steel. That steel has been made in America for generations. ",https://www.nytimes.com/2018/01/17/opinion/trumps-save-american-steel.html?searchResultPosition=66
"(Want to get this briefing by email? Here’s the sign-up.) Good evening. Here’s the latest. 1. Score one for the power of sports. North and South Korea agreed to have their athletes march together under a “unified Korea” flag, seen above, at the opening ceremony of the Winter Olympics next month. The nations will also field a joint women’s ice hockey team. The moves are “the most dramatic gesture of reconciliation between the two nations in a decade,” said our Korea correspondent. ____ 2. It’s being called one of the worst U.S. intelligence failures in years: More than a dozen C.I.A. informants in China have been killed or arrested since 2010, as Beijing dismantled American spying operations. We broke the story in May. ",https://www.nytimes.com/2018/01/17/briefing/north-korea-bannon-apple.html?searchResultPosition=67
"JERUSALEM — In the Khan Younis refugee camp in Gaza, Mahmoud Ferwana, 59, huddled beneath a flimsy nylon-and-sheet-metal roof while rain drenched the rest of his squalid home’s sandy floor. He earns money collecting broken stones; his children scavenge for copper. But none of it amounts to a living. The United Nations Relief and Works Agency is what reliably puts food in their mouths. If that aid were to stop, Mr. Ferwana said on Wednesday, “I and my children will die.” That aid, to Mr. Ferwana and more than five million other Palestinians living in refugee camps across the Middle East, is now endangered by what the agency’s leaders are calling the worst financial crisis in its seven-decade history. The United States, its biggest donor, announced this week that it was withholding $65 million from a scheduled payment of $120 million. The Trump administration said it was pressing for unspecified reforms from the agency, while also seeking to get Arab countries to contribute more. In response, the relief agency said on Wednesday that it would begin a fund-raising campaign to try to close the gap before it is forced to cut vital safety-net services. “We’re reaching out to official donors, obviously, but also to the Arab world, to untraditional donors in emerging markets and to individuals, in the hope that we can rapidly upscale the amounts they give to us,” said Chris Gunness, the agency’s chief spokesman. ",https://www.nytimes.com/2018/01/17/world/middleeast/palestinian-refugee-agency-unrwa.html?searchResultPosition=68
"Two years ago, Merrill Garbus decided to learn how to D.J. The Oakland, Calif.-based indie-pop musician, known for her pan-global rhythmic loops and frank lyrics in Tune-Yards, had little experience behind turntables but she dived in headfirst, booking a Tuesday night residency at a bar near the studio where she records. “I hadn’t been in charge of an evening like that before,” said Ms. Garbus, 38. “What does the audience want to dance to? How do you know what they want before they say so? It taught me a lot.” You can hear the lessons of the dance floor in the music she and her bandmate, Nate Brenner, made for Tune-Yards’ fourth album, “I Can Feel You Creep Into My Private Life,” due Jan. 19. A sleek, radical evolution from the clattering collages that first earned Tune-Yards an audience (notably on the 2011 album “Whokill,” which won that year’s Village Voice critics’ poll), the new LP is full of insistent beats, catchy hooks and pointed questions about modern society. “I ask myself, what should I do?/But all I know is white centrality,” Ms. Garbus sings on the bubbly single “ABC 123.” Amid preparations for a tour that begins in Sacramento on Feb. 15, she spoke with The New York Times from her home. These are edited excerpts from the conversation. You participated in a six-month workshop on race at the East Bay Meditation Center while you were working on this album. What was the most surprising thing you learned there? The whole thing was surprising. We met twice a month, looking at Buddhist principles and our roles as white folks in the community, with readings and videos. A lot of it — learning about a concept like white fragility, for instance — was like, “Oh my God. There’s a word for this?” Instead of walking through the world with this huge amount of defensiveness, [thinking], “I will not be racist,” to say, “Merrill, you are racist, simply by being brought up white in this society. So how does that feel? And let’s move from there.” You’ve said that you felt “a wall of shame bubble up” when you recorded the line “I use my white woman’s voice to tell stories of travels with African men,” from your new song “Colonizer.” How has it felt to sing those words in concert? The first time, my heart jumped out of my chest. A lot of my feeling about growing up white in this country is about not knowing how to talk about whiteness. I think that’s part of how white supremacy works: There isn’t language for it. I’m finding the same thing with singing. What expression do I use when I’m singing those lines? Am I looking straight ahead? Am I looking down? These very subtle performance choices contextualize completely differently. ",https://www.nytimes.com/2018/01/17/arts/music/tune-yards-merrill-garbus-creep-private-life.html?searchResultPosition=87
"Good morning. (Want to get California Today by email? Here’s the sign-up.) Less than 20 miles down the coast from where emergency workers in Montecito are searching for victims of last week’s mudslides is the tiny beach town of La Conchita, where grief and vigilance are permanently intertwined. With about 330 inhabitants, La Conchita offers a scale model of the delights of living in California — and of the risks: the fires, rising sea levels, mudslides and earthquakes. The beach is only steps away. Lemons and avocados grow willingly in the abundant sunshine. Yet residents live in fear of the loose soil above them. In 1995 part of the steep hillside behind the town collapsed, sending a river of mud into the streets and damaging a dozen houses. Engineers built a wall, sinking steel I-beams, the type you might use to build a skyscraper, deep into the ground. Ten years later, after heavy rainfall, the hillside gave way again. Mud surged down the slope and deflected off the wall meant to protect the town, according to Mike Bell, a board member of the La Conchita Community Organization, which serves as a de facto local government. Ten people were killed in that January 2005 mudslide. Their bodies were recovered but parts of their homes are still buried under a giant mound of soil, a monument to the town’s suffering and lingering fears. “Every day we think about what happened in 2005,” Mr. Bell said on Tuesday. “We know what Montecito is going through because we lived through exactly the same thing. It was a mud flow, it was rapid-moving, it buried people.” A number of articles have been published recently about people pondering the wisdom of living in California, fire-prone and seismically volatile as it is, not to mention bank-account-emptying expensive. ",https://www.nytimes.com/2018/01/17/us/california-today-lessons-from-montecitos-neighbor.html?searchResultPosition=88
"As a photographer for the Department of Energy, Simon Edelman regularly attended meetings with Secretary Rick Perry and snapped pictures for official purposes. Now he is out of a job and seeking whistle-blower protections after leaking photographs of Mr. Perry meeting with a major energy industry donor to President Trump. Late last year, Mr. Edelman said, he shared with journalists photos he shot at the private meeting between Mr. Perry and the campaign contributor Robert E. Murray, the head of one of the country’s largest coal mining companies, Murray Energy. One photo showed the two men embracing; another captured the cover sheet of a confidential “action plan” that Mr. Murray brought to the meeting last March calling for policy and regulatory changes friendly to the coal industry. Democrats and some environmental groups seized on the photos as evidence of the energy industry’s direct line to Mr. Perry, who had been in the job less than a month when the meeting occurred. ",https://www.nytimes.com/2018/01/17/business/rick-perry-energy-photographer.html?searchResultPosition=84
"Good Wednesday. Here’s what we’re watching: • How Apple plans to capitalize on the new tax plan • Could antitrust law fell the tech giants? •Bank of America reported $2.4 billion in fourth-quarter profit, as well as a $2.9 billion charge tied to the new tax law. • Goldman Sachs reported a $1.9 billion loss, and a $4.4 billion tax charge. Want this in your own email inbox? Here’s the sign-up. Write the NYT’s Brian X. Chen and Daisuke Wakabayashi: The iPhone maker said it plans to make a $350 billion contribution to the American economy over the next five years. Some of its new investments will come from bringing back the vast majority of the $252 billion in cash that it has long held abroad. Under the new tax law, foreign earnings sitting offshore would be considered to be automatically repatriated and taxed at reduced rates. The tech giant said it will pay $38 billion in taxes to repatriate its overseas cash because of the new law. Here’s what Apple plans to do: • Invest about $30 billion in capital expenditures in the United States over the next five years. • Create more than 20,000 new jobs in the United States, a 24 percent increase from the roughly 84,000 employees in the country currently. ",https://www.nytimes.com/2018/01/17/business/dealbook/google-facebook-antitrust.html?searchResultPosition=90
"(Want to get this briefing by email? Here’s the sign-up.) Good morning. Here’s what you need to know: • A plan to create a new American-backed, Kurdish-led border force in northeastern Syria could also ignite a new phase in the country’s civil war that would pit American allies against one another. Turkey, a NATO ally of the U.S., has threatened to invade a Syrian Kurdish enclave, called Afrin, as soon as today. The Syrian government, Russia, Iran and most Syrian opposition groups also object to any division of the country. Separately, the Trump administration is withholding more than half of its funding to a United Nations agency that aids Palestinian refugees, arguing that the decision was intended to encourage other countries to increase aid. _____ ",https://www.nytimes.com/2018/01/17/briefing/macron-calais-chile-california.html?searchResultPosition=104
"This is the original poem inscribed on the Statue of Liberty. What do you think this image is saying? How does it relate to and comment on current events? What does it say about America today? What do you think of its message? Tell us in the comments, then read the related article to find out what it means. Note to teachers and students: The related article includes an obscenity reportedly used by President Trump. Find many more ways to use our Picture Prompt feature in this lesson plan. ",https://www.nytimes.com/2018/01/17/learning/statue-of-liberty.html?searchResultPosition=103
"Welcome to Best of Late Night, a rundown that lets you sleep — and lets us get paid to watch comedy. What do you think of it? What else are you interested in? Let us know: thearts@nytimes.com. The results from President Trump’s first physical examination in office were released on Tuesday, and the White House physician, Dr. Ronny L. Jackson, gave Mr. Trump high marks in both physical and mental fitness. Late-night hosts were surprised. Trevor Noah said the news about the president’s mental health “makes me more worried,” because it meant all of his behavior had been deliberate. Jimmy Fallon and Conan O’Brien pointed out that Mr. Trump didn’t commemorate Martin Luther King’s Birthday in traditional presidential fashion — but they said it was probably for the best. ",https://www.nytimes.com/2018/01/17/arts/television/trevor-noah-trump-physical-exam.html?searchResultPosition=102
"“Shark Tank,” the reality show on which aspiring entrepreneurs jockey for investments, is in its ninth season. Now there are people pitching you who have already-established businesses with millions of dollars in revenue. Do you miss the early seasons when some dude would show up with something he duct-taped together in his garage? No. I think the platform has evolved. It can take an idea and turn it into a real business, and it can also accelerate an existing business. You take a company, their story comes on “Shark Tank” and all of a sudden they become No. 1 in America, and their customer-acquisition cost is zero. Is any of the drama on the show manufactured? Is there a producer in your ear going “get in a beef with Mark Cuban right now”? You don’t need anybody to tell you to get into a beef with Cuban. That just happens. “Shark Tank” airs updates for its successful businesses, but viewers don’t hear about all the businesses that fail. Is there a danger in glamorizing entrepreneurship? No. Even in the updates you see how brutal people’s lives are. Entrepreneurship is a personal sacrifice for a long period of time. I never saw my kids grow up — they just went from zero to teenagers when I was traveling the world selling software, and yet today they enjoy certain freedoms that I could never have afforded had I not been successful. Many contestants have a sad or inspirational back story. What goes through your head when they start crying during a pitch? Tears buy you nothing. At the end of the day, the market is a brutal place. Nobody cares that you had a little dog when you were in high school that you fell in love with. Nobody gives a [expletive]. You’re now in the real world, competing with people in Mumbai and Shanghai and Hong Kong who want to eat your lunch. You’ve said you’re not mean on the show: You just tell the truth. Have you ever felt bad afterward about something you’ve said to an entrepreneur? Never. Business is so binary: Either you make money or you lose it. It’s so disingenuous to say to an entrepreneur, “I won’t write you a check, but you should keep going.” I would rather say — and I do — “This has no merit; you’re going to lose all your money.” I’m the only shark that tells the truth. The others make themselves feel better by lying to these poor people who are going to lose all their money. You deserve to burn in hell for that. ",https://www.nytimes.com/2018/01/17/magazine/kevin-oleary-is-unmoved-by-your-tears.html?searchResultPosition=101
"Early in January, an activist group called Resistance SF projected a sign onto Twitter headquarters in San Francisco that read: “@jack is #complicit.” @jack, of course, is Jack Dorsey, Twitter’s co-founder and C.E.O., and “complicit” is what we call those seen as letting power get away with something bad. In this case, it was the way Twitter had enabled Donald Trump to troll the North Korean leader Kim Jong-un about the size of his “Nuclear Button,” causing cortisol levels to spike worldwide. Resistance SF was accusing Dorsey of abetting this kind of behavior by allowing the president an unmediated platform. Its condemnation was unequivocal, if rather anticlimactically structured: Dorsey “endangers the world,” it said, “and allows Trump to break his company’s own terms of service to do it.” The range of behaviors “complicit” encompasses is vast. Senator Chuck Schumer recently denounced Trump’s behavior on the world stage as “puerile” and accused Republicans who fail to speak out against him of “complicity in the degradation of the presidency,” but most people see no need to specify such details. It’s already understood that some unspeakable abuse or deception has been abetted or let slide, whether out of self-interest or self-preservation, ignorance or fear. “Complicit” came bounding back into the lexicon last year largely because of Trump, a figure whose rise to power was seen by many as so threatening to democratic institutions that they started to talk about “putting country before party” and “joining the resistance,” as if we all had suddenly been teleported into a Humphrey Bogart movie. The language harks back to World War II, when the citizens of occupied nations were sorted by their moral records — the heroes who fought with the resistance versus the Nazis’ “collaborators.” It also channeled the Cold War: In an op-ed in The Washington Post, Senator Jeff Flake of Arizona invoked Joseph Welch, the chief counsel for the Army who famously confronted Joseph McCarthy, in denouncing fellow Republicans who defend President Trump. “Complicit” signaled a challenge to the ethos that all is fair in love and war and business and politics. “I have children and grandchildren to answer to,” Flake said in October, announcing his retirement (and thus his willingness to speak frankly). “I will not be complicit or silent.” A month later, an exposé on Harvey Weinstein in The New York Times described how he conscripted others to enable his abuse: “Harvey Weinstein built his complicity machine out of the witting, the unwitting and those in between.” What’s become clear is that there is a lot of “in between.” It takes a lot of fixers and enablers, a lot of toadies and apologists and attack dogs, to create an atmosphere in which people can mistreat others with impunity. That is precisely the kind of apparatus that is, lately, under sustained attack — not just the villain but anyone who can be said to have cleared the villain’s path. The broad brush of complicity can be used in an attempt to tar almost anyone — just ask any public figure unfortunate enough to have been photographed smiling next to Weinstein. It can even be used maliciously: Late last year, right-wing street artists placed posters around L.A. featuring an image of Weinstein with Meryl Streep, along with the words “She knew.” But the point is that complicity is systemic. It doesn’t just describe individual bad actors; it indicts the whole production. “Complicit” traces back to the French complice (a partner or associate), which derives from the Latin complex — which means “folded together,” as in the ingredients of a cake. It also means “complex.” There are so many ways to be complicit that you could make trading cards and never collect them all. You can be complicit through action or inaction, speech or silence, association or omission. You can engage in outright collusion, aiding in wrongdoing and lying your way through the cover-up. You can take advantage of an immoral situation to promote your book or your brand. But you can also feel coerced into complicity, intimidated or brainwashed. You can look the other way because you fear for your job or your reputation, or because you refuse to feel responsible for the systems around you. ",https://www.nytimes.com/2018/01/17/magazine/behind-every-villain-stands-someone-complicit.html?searchResultPosition=100
"WASHINGTON — He may be fit to be president, but he could be in better shape. President Trump received a glowing and extremely public assessment on Tuesday from Dr. Ronny L. Jackson, the White House physician, who stressed that the president’s health was basically excellent: “It’s called genetics,” the doctor said as he explained Mr. Trump’s physical and cognitive health to reporters. Mr. Trump’s four to five hours of sleep each night? Probably one of the reasons he has been successful, Dr. Jackson said. The president’s less than stellar diet? Actually pretty healthy lately — minus the desserts — Dr. Jackson said. An increase in the president’s weight coupled with a high-carb-high-fat diet and an apparent lack of interest in physical fitness were of particular interest to Mr. Trump’s doctor. Yet even on that point, Dr. Jackson had a positive, almost Trumpian-sounding prognosis: “The good part is that, you know, we can build on that pretty easily.” The next challenge for Dr. Jackson and members of the first family will be convincing Mr. Trump — a dedicated homebody, know-it-all and creature of habit — that a new fitness routine will be crucial to helping him shed a recommended 10 to 15 pounds this year. (Mr. Trump’s current weight, 239 pounds on a 6-foot-3 frame, lingers at the brink of obesity on the body mass index, Dr. Jackson acknowledged.) Mr. Trump will be encouraged to lower the fat and carbohydrate content of his diet, and will be encouraged by his wife, Melania Trump; his eldest daughter, Ivanka Trump; and his doctor to get moving. ",https://www.nytimes.com/2018/01/17/us/politics/trump-health-exercise.html?searchResultPosition=99
"The people who commute into and around New York City are experiencing a harsh reality: After seven years of rapid employment growth, the city is facing multiple, potentially crippling transit problems. Record numbers of commuters are squeezing on to crowded trains on antiquated rail networks faltering after decades of underinvestment, traveling through tunnels seriously damaged by Hurricane Sandy flooding in 2012. Instead of working with the region to fix the problem, in late December the Trump administration backpedaled on one of the big projects planned to address it, a new set of tunnels under the Hudson River. In response, officials and transportation agencies should consider going it alone and not waiting for federal funding. Here’s the background: The tunnels leading into Penn Station were badly damaged by Hurricane Sandy and are believed to have only 10 to 15 years of useful life left. The Hudson Tunnel Project, the first phase of a larger plan called Gateway, would build two rail tunnels under the Hudson River and allow the reconstruction of the existing rail tunnels while maintaining service. It is co-sponsored by Amtrak and New Jersey Transit. In the second phase of the Gateway plan, additional platforms would be built south of Penn Station near 31st Street, expanding the station’s capacity and easing congestion. Given the long lead time needed for a project of this magnitude, the railroads fear that, with no replacement, service could be severely disrupted in an emergency, damaging the entire Northeast Corridor economy. A recent estimate for the cost of the first phase of the project is about $12.7 billion. An understanding set up during the Obama administration called for costs to be split, with the federal government paying half and the states each contributing 25 percent. However, in a letter in December, a Federal Transit Administration official, K. Jane Williams, denied that such an understanding existed, and questioned the role of the federal government in financing a “local project where nine out of 10 passengers are local transit riders.” ",https://www.nytimes.com/2018/01/17/opinion/trump-new-york-jersey-tunnels-penn-station.html?searchResultPosition=89
"WASHINGTON — Even as he is embroiled in an immigration policy debate that has focused on whether he used vulgar language to describe Haiti and African countries, President Trump is claiming that he is delivering for black Americans — and that they are repaying him with their support. In a Twitter post on Tuesday morning, Mr. Trump said that “unemployment for Black Americans is the lowest ever recorded” and “Trump approval ratings with black Americans has doubled.” He appeared to credit the comments to a segment on “Fox & Friends,” the morning program on Fox News. The tweet — half misleading and half downright false — demonstrates how inaccurate information can trickle to the president’s social media, which is then is viewed by millions of people on Twitter and Facebook. “Believe it or not, through all this negative coverage, they did a survey of 600,000 people about how black America views this president. His numbers have actually doubled,” Brian Kilmeade, a “Fox & Friends” host, said during the segment that was broadcast Tuesday morning. ",https://www.nytimes.com/2018/01/17/us/politics/factcheck-trump-black-americans-support.html?searchResultPosition=98
"Hundreds of immigrants hoping to escape violence in Yemen and join their families in the United States received an official notice last year from the State Department that started with a long-anticipated message: “Your visa is approved.” But those turned out to be just words. After the third version of the Trump administration’s travel ban took effect on Dec. 8, their approvals abruptly turned to rejections, in what lawyers, family members and immigration activists said was a display of bad faith. The rejections of Yemeni citizens, many of them women and children, seeking travel documents from the small United States Embassy in Djibouti, in East Africa, occurred even though the State Department had said it would not revoke any visas when carrying out the president’s proclamation imposing the new restrictions on immigration. Many of those rejected had been told by the embassy that their visas were approved as early as last July, after being interviewed by the State Department. The approval notices, on a half-size piece of paper in English and Arabic, also said: “We cannot guarantee how long it will take to print it and have your passport ready for pickup. You should check the status of your visa online.” Julie Goldberg, a lawyer in Djibouti, said hundreds of people had come to her doorstep since mid-December. She estimated that more than 300 Yemeni nationals had been rejected so far. “There’s no explanation for getting denied — everybody’s getting denied,” she said in a telephone interview from her home there, which serves as a legal clinic. “It’s complete hopelessness. I have women sobbing.” ",https://www.nytimes.com/2018/01/17/nyregion/immigrants-visa-yemen.html?searchResultPosition=97
"(Want to get this briefing by email? Here’s the sign-up.) Good morning. Here’s what you need to know: • It was one of the U.S. intelligence service’s worst failures in years: China dismantled American spying operations and killed or imprisoned more than a dozen C.I.A. informants since 2010. Now, an American is suspected of having helped Beijing by identifying informants. Jerry Chun Shing Lee, who left the C.I.A. in 2007, was apprehended at Kennedy Airport this week. Read the affidavit supporting charges against him. • Officials are concerned that the case could represent a pattern of Chinese intelligence targeting former agency employees. • Republicans hoping to stave off a government shutdown this weekend are pairing a stopgap spending measure with long-term funding for the popular Children’s Health Insurance Program, or CHIP, effectively daring Democrats to vote no. The bill would not address the future of the so-called Dreamers, the hundreds of thousands of young immigrants brought to the country illegally as children. ",https://www.nytimes.com/2018/01/17/briefing/cia-donald-trump-simone-biles.html?searchResultPosition=96
"Suppose that you were asked to assess the state of American society under Donald Trump, the essence of our problems and divisions, without any access to the president’s own words or the media coverage thereof. Suppose, instead, that you had to cobble together your assessment based only on the way the electorate and the culture has responded to his ascent and presidency — by looking at the changes wrought in our partisan landscape, the new sociological and political fissures that have opened, and the protests and mass movements, social trends and cultural expressions have defined his strange first year in office. I suspect this exercise might lead to the conclusion that both race and class, the two tangled areas that so many commentators — myself included — have written about endlessly for the last two years, are less important to our moment than the scale of the media attention paid to them suggests, and that divisions and anxieties around sex and gender are where the essential cultural action of the Trump era really lies. This possibility seems like a deliberate provocation in a week when Trump’s outburst about countries that resemble outhouses has made the president’s racism a headline topic for the umpteenth time. And I’m not denying the reality of that racism, which has been apparent since Trump embraced birtherism and which plainly informs his views on immigration more than the commitment to merit-based migration policy that his minders and managers have been trying to advance. But the same week that reminded us of Trump’s bigotry also brought a striking analysis of how Americans are reacting to his presidency, generated by a large and deep survey conducted by Survey Monkey and written up for The Atlantic by Ron Brownstein. To some extent the survey shows what smaller polls have also shown: Trump’s coalition depends on working-class whites, evangelicals and older white men; he’s opposed by minorities and women and the young; and he has lost ground just about everywhere since his election last November. But the way he’s lost ground is interesting. The press coverage often makes it seem as if Trump is using racial provocations to hold his white blue-collar base while assuming the minorities will never vote for him, and indeed I suspect that — to the extent his provocations have any cunning behind them — he may think about them in those terms. Yet racial polarization in the electorate hasn’t actually increased over the last year: Relative to where he stood last November, Trump has lost white support, including working-class-white support, while either holding his own or actually gaining ground with blacks and Hispanics. His lost support has been heavily concentrated among the female of the species: “From February through December,” writes Brownstein, “Trump’s approval rating fell more with middle-aged blue-collar white women than any other group.” Meanwhile among minorities he’s made gains or held his own by appealing primarily to men, while remaining extraordinarily unpopular with black and Hispanic women. “In every age group,” Brownstein notes, “and at every level of education, about twice as many African-American men as women gave Trump positive marks,” and “among Hispanic men older than 50, Trump’s approval — strikingly — exceeded 40 percent.” ",https://www.nytimes.com/2018/01/17/opinion/trump-women-race.html?searchResultPosition=95
"The Times editorial board has been sharply critical of the Trump presidency, on grounds of policy and personal conduct. Not all readers have been persuaded. In the spirit of open debate, and in hopes of helping readers who agree with us better understand the views of those who don’t, we wanted to let Mr. Trump’s supporters make their best case for him as the first year of his presidency approaches its close. We have also published some letters from readers who voted for Mr. Trump but are now disillusioned, and from those reacting to these letters and our decision to provide Trump voters this platform. To the Editor: Donald Trump has succeeded where Barack Obama failed. The economy is up, foreign tyrants are afraid, ISIS has lost most of its territory, our embassy will be moved to Jerusalem and tax reform is accomplished. More than that, Mr. Trump is learning, adapting and getting savvier every day. Entitlement reform is next! Lastly, the entrenched interests in Washington, which have done nothing but glad-hand one another, and both political parties are angry and afraid. Who knew that all it would take to make progress was vision, chutzpah and some testosterone? STEVEN SANABRIA
OAKDALE, CALIF. To the Editor: I voted against Hillary Clinton more than I voted for Donald Trump. That said, President Trump has exceeded my wildest expectations. Yes, he is embarrassing. Yes, he picks unnecessary fights. But he also pushed tax reform through, has largely defeated ISIS in Iraq, has named a number of solid conservative judges, has prioritized American citizens over illegal immigrants, has gotten us out of several bad international agreements, has removed a number of wasteful regulations, is putting real pressure on North Korea and Iran, has reined in a number of out-of-control agencies, and so on and so on. I loved George W. Bush, but he failed on policy over and over again. If it takes putting up with Mr. Trump’s brash ways to see things get done, that is a deal I’m willing to accept. To be honest, I’m not sure he would have accomplished what he has so far without being an unrelenting public bully. ",https://www.nytimes.com/2018/01/17/opinion/trump-voters-supporters.html?searchResultPosition=70
"(Want to get this briefing by email? Here’s the sign-up.) Good morning. Here’s what you need to know: • More on one of the greatest spy leaks in U.S. history: F.B.I. investigators gambled in 2013 that letting a C.I.A. officer suspected of spying for China slip out of the United States could help them piece together how Beijing decimated an American spy network. Nearly five years later, when the former officer made a surprise return to the United States this week, the F.B.I. hurried to arrest him upon arrival. _____ • Stephen Bannon, President Trump’s former chief strategist, has agreed to be interviewed by investigators working for the special counsel in the Russia investigation. ",https://www.nytimes.com/2018/01/17/briefing/angela-merkel-brexit-winter-olympics.html?searchResultPosition=58
"Two reports this week offered more details about what they described as a sexual relationship between Donald J. Trump and Stephanie Clifford, the pornographic-film actress who was reportedly paid $130,000 in hush money shortly before the 2016 election. In Touch magazine published excerpts on Wednesday from its 2011 interview with Ms. Clifford, 38, known as Stormy Daniels. In them, she said she had had an affair with Mr. Trump that started in 2006 and continued on and off for a few years. A Slate article published on Tuesday by Jacob Weisberg, editor in chief of the Slate Group, expanded on what he told The New York Times on Friday. Slate detailed his communications with Ms. Clifford from August to October 2016. Her account is similar to that published by In Touch. Ms. Clifford told Mr. Weisberg that her lawyer Keith Davidson, who has represented a number of pornographic-film stars and models, had negotiated the $130,000 deal with Michael D. Cohen, Mr. Trump’s lawyer. Mr. Weisberg said that she was sharing these details because Mr. Trump had not yet paid her or finalized the confidentiality agreement. The Wall Street Journal published an article on Friday reporting that the payment had been made. Mr. Davidson did not immediately respond to a request for comment on Wednesday. Mr. Cohen again denied that there had been any sexual relationship between Mr. Trump and Ms. Clifford. In an emailed statement on Wednesday, he said: “This is not breaking news. It’s old news that wasn’t true then and not true now.” ",https://www.nytimes.com/2018/01/17/us/politics/stormy-daniels-trump.html?searchResultPosition=59
"SEOUL, South Korea — North and South Korea reached an agreement Wednesday for their athletes to march together under one flag at the opening ceremony of the Winter Olympics next month, a powerful gesture of reconciliation that further complicates President Trump’s strategy for dealing with the nuclear-armed regime of Kim Jong-un. South Korea, the host of the games, said it hoped a partnership in sports could contribute to a political thaw after years of high tensions on the Korean Peninsula. It came even as the prospect of war over the North’s nuclear and ballistic missile tests has loomed large. For the White House, however, the budding détente scrambles its strategy of pressuring the North, with sanctions and threats of military action, to give up its nuclear arsenal. This latest gesture of unity, the most dramatic in a decade, could add to fears in Washington that Pyongyang is making progress on a more far-reaching agenda. White House officials warn that the ultimate goal of Mr. Kim is to evict American troops from the Korean Peninsula and to reunify the two Koreas under a single flag. They have cited that long-held goal to buttress their argument that Mr. Kim cannot be deterred peacefully as the Soviet Union was during the Cold War. While a onetime Olympics ceremony is hardly a step toward reunification, the image of athletes marching behind a “unified Korea” flag is a symbolic manifestation of what worries Mr. Trump’s aides. And the prospect of crowds from North and South Korea cheering together would be a striking contrast to the threats of war from Mr. Trump. The White House this week welcomed the announcement but played down its significance, noting that it was not the first time that athletes from the two Koreas had competed together. ",https://www.nytimes.com/2018/01/17/us/politics/trump-north-south-korea-olympics.html?searchResultPosition=60
"People correctly direct their ire about Donald Trump’s hostile, racist, anti-immigrant policies at Trump himself because, after all, this starts at the top. But there is someone else in the administration, behind the scenes and in the shadows, who deserves more scrutiny and more condemnation for this administration’s approach to immigration: Chief of Staff John Kelly. Kelly is often referred to as the man who was brought to the West Wing to impose must-needed discipline on a chaotic White House. He was the access granter and mood regulator for Trump. He was the adult to Trump’s child. He was the former general who had honorably served his country, now brought in to save it. In the most recent kerfuffle over Trump’s torpedoing of a bipartisan DACA deal, in which he made a racist attack against immigrants from African countries and Haiti, it became increasingly clear that Kelly was instrumental in influencing Trump to flip from a stance of openness and compromise back to a celestial alignment with immigration hard-liners. As The Associated Press reported this week, after Trump requested a briefing on a bipartisan immigration deal sponsored by Senators Lindsey Graham, a Republican, and Dick Durbin, a Democrat: “Chief of staff John Kelly phoned Trump from Capitol Hill to advise him against accepting the proposal, and the president summoned conservative Republican negotiators to help build a united front against the plan, which would have provided some border security funding as well as protection from deportation for immigrants brought to the country as children and now here illegally.” Graham was not happy about the ambush or the reversal and pointed out who he believed to be the source of the problem, telling reporters, “I think somebody on his staff gave him really bad advice between 10 o’clock to 12 o’clock on Thursday.” Graham went on to say that Kelly is “a fine man, but he’s part of the staff.” ",https://www.nytimes.com/2018/01/17/opinion/john-kelly-deportation-ice.html?searchResultPosition=61
